gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000014216.16_CAPN1	481.443603935765	0.766742129555509	0.218190351321142	3.51409732333666	0.000441251114321929	0.0400286164918323
ENSG00000051009.11_FAM160A2	161.573788889121	0.760838243583216	0.200176257298455	3.80084158756569	0.000144205475019118	0.0231058156064416
ENSG00000148180.21_GSN	426.43848635812	0.724536194719962	0.2005655619503	3.61246560812619	0.00030329934294401	0.0316785331585628
ENSG00000076944.16_STXBP2	332.113357645686	0.579110842582199	0.165878214702665	3.49118082576576	0.000480890662415898	0.04084853517853
ENSG00000167004.13_PDIA3	190.82746755657	-0.427784328575701	0.115233223505342	-3.71233499821229	0.000205355934731846	0.0258705002322055
ENSG00000003056.8_M6PR	119.733315893562	-0.446130854273781	0.132018730820031	-3.37929967590698	0.00072670746561575	0.0487723122663199
ENSG00000109180.15_OCIAD1	80.7726247042668	-0.471403880534623	0.135952819900787	-3.467407891051	0.000525503807020955	0.0423954726519388
ENSG00000127022.16_CANX	509.692937504595	-0.536047494693339	0.116422876308124	-4.60431413216971	4.13827420418757e-06	0.00322730210937241
ENSG00000120802.14_TMPO	212.994603184825	-0.565192173452124	0.150294449830332	-3.7605658365307	0.000169529448009409	0.0238934395519768
ENSG00000111860.14_CEP85L	136.796074631935	-0.570103517916396	0.152717513879991	-3.73305918510693	0.000189168121840861	0.0255661872656996
ENSG00000155561.15_NUP205	103.193818318078	-0.625437187135215	0.183054997048418	-3.4166627364441	0.000633937620821047	0.046846966958942
ENSG00000155313.16_USP25	340.990891591315	-0.630600205224367	0.15672539163009	-4.02359948611733	5.73153562314161e-05	0.0119727685213412
ENSG00000138386.17_NAB1	71.8672555319533	-0.636994627139186	0.183128844529434	-3.4783959281565	0.000504424267511616	0.0412640215479083
ENSG00000144426.19_NBEAL1	55.363388593595	-0.642176190052846	0.180572233894256	-3.55633962211992	0.000376057873158522	0.0372807203407491
ENSG00000081014.11_AP4E1	44.8955501371001	-0.645268262416981	0.1898733695288	-3.39841371129776	0.000677778401579313	0.0475794013669829
ENSG00000103591.13_AAGAB	50.3361222615758	-0.652043121395775	0.176515610394671	-3.69396859539999	0.000220781080989318	0.0267347027299725
ENSG00000204217.15_BMPR2	113.490865810437	-0.658818873389123	0.159347465170875	-4.13447978405331	3.55759566154273e-05	0.00985827922490655
ENSG00000139163.16_ETNK1	147.551103452894	-0.66466613427791	0.183162744847279	-3.62882820320316	0.000284710623056382	0.0309947620959271
ENSG00000196455.8_PIK3R4	68.2099332914247	-0.668272370410989	0.179532892169441	-3.72228376837089	0.000197428962067286	0.0258705002322055
ENSG00000166266.14_CUL5	68.6051372174455	-0.6835564069757	0.167789204595715	-4.07389979958911	4.62323789508781e-05	0.0109767138698754
ENSG00000119537.18_KDSR	28.8863405244415	-0.68378470090886	0.202059604734725	-3.38407422803074	0.00071418692316291	0.0482922463997672
ENSG00000136169.16_SETDB2	66.8346027815751	-0.698657688207114	0.200743151393567	-3.48035628292674	0.000500747396489132	0.0412517115783794
ENSG00000107290.14_SETX	676.861094184903	-0.701175389518331	0.203430665455882	-3.44675365411119	0.000567365674039446	0.044246957699423
ENSG00000004700.16_RECQL	60.1987240620353	-0.702271225243558	0.202331454169516	-3.47089496354425	0.000518726863029996	0.0421393530814228
ENSG00000145781.9_COMMD10	30.787330280653	-0.70913819904898	0.202813965261302	-3.49649590517762	0.000471411728929304	0.04084853517853
ENSG00000163947.12_ARHGEF3	144.754209892025	-0.711565701515665	0.182011251819241	-3.90945996142226	9.25026851381202e-05	0.0164700388913967
ENSG00000146282.18_RARS2	50.1522943475202	-0.71202572843328	0.19909339214565	-3.57634033334659	0.000348437969568039	0.0354437162435385
ENSG00000115233.12_PSMD14	34.59632280571	-0.71308104416397	0.191999616078568	-3.71397119810994	0.000204032025624507	0.0258705002322055
ENSG00000162607.13_USP1	87.8230385172337	-0.719586413664618	0.197243459314745	-3.64821432439168	0.000264069311563096	0.0302851255555402
ENSG00000153879.9_CEBPG	42.3277173578378	-0.725237423856414	0.190826994233107	-3.80049702491511	0.000144406151956546	0.0231058156064416
ENSG00000018189.13_RUFY3	62.8232887858872	-0.730189261806165	0.196713369685275	-3.7119452682571	0.000205672467224749	0.0258705002322055
ENSG00000052723.12_SIKE1	47.4574729681028	-0.731511285947223	0.204180483311842	-3.58266996963659	0.000340100182366978	0.0348990520467449
ENSG00000122376.12_SHLD2	40.7273929626217	-0.731526089802832	0.209873220547063	-3.48556184488907	0.000491104686042775	0.04084853517853
ENSG00000136628.18_EPRS1	124.880570192158	-0.731850367773217	0.194433540814444	-3.76401296148617	0.000167208211049754	0.0238934395519768
ENSG00000167088.11_SNRPD1	23.4291422041728	-0.735372271684256	0.212490729579717	-3.46072637210451	0.000538720084204067	0.0426167576941446
ENSG00000115232.14_ITGA4	466.523027229078	-0.739429671266813	0.207024992349225	-3.57169278392963	0.000354681322801894	0.0357677768460048
ENSG00000108094.16_CUL2	61.7466747965521	-0.744419573179271	0.185903815974677	-4.00432648074675	6.21944222573805e-05	0.0123313618909633
ENSG00000156261.13_CCT8	98.2759164216639	-0.744615611357066	0.213668300808059	-3.48491380584321	0.000492295596903145	0.04084853517853
ENSG00000143353.12_LYPLAL1	34.2097609671968	-0.746324850861951	0.219753539299565	-3.39619035598135	0.00068330820906592	0.0475794013669829
ENSG00000174720.16_LARP7	61.8436557166811	-0.753701939149703	0.208982217387985	-3.60653623341751	0.000310311545545895	0.0321241102636804
ENSG00000115355.17_CCDC88A	179.219774086111	-0.759142005720872	0.224822322346061	-3.37663092258407	0.000733794405784946	0.0487723122663199
ENSG00000205339.10_IPO7	101.291422865253	-0.76245995623093	0.206882788812907	-3.68546828185139	0.000228282512533529	0.0267347027299725
ENSG00000005700.15_IBTK	67.6109728833606	-0.775567453255864	0.222232000276138	-3.48989997971565	0.00048320135979683	0.04084853517853
ENSG00000178177.16_LCORL	56.9308415418481	-0.776170353086552	0.227382366540813	-3.41350283618953	0.000641334909999614	0.0468895986073468
ENSG00000009844.16_VTA1	39.4726427639703	-0.801066509832341	0.217375120269839	-3.6851802949571	0.000228540799538148	0.0267347027299725
ENSG00000055130.17_CUL1	82.8277800340651	-0.80202582078552	0.191286115348811	-4.19280729980336	2.75523476787733e-05	0.00848177271437607
ENSG00000107625.14_DDX50	44.9256329244409	-0.802473199848792	0.237575636362899	-3.3777588145571	0.00073079146440704	0.0487723122663199
ENSG00000093072.18_ADA2	321.775275096307	-0.809032572713805	0.213066976588665	-3.79708101962548	0.000146409947719011	0.0231058156064416
ENSG00000001036.14_FUCA2	29.8324171068862	-0.810307091564954	0.200587049297292	-4.03967800714786	5.35246322599836e-05	0.0115950212625424
ENSG00000136643.12_RPS6KC1	61.2570141121436	-0.812046594267565	0.218720592067773	-3.7127121255046	0.000205050073600671	0.0258705002322055
ENSG00000144843.11_ADPRH	18.2186122851053	-0.828502093813452	0.236893135589914	-3.49736640426623	0.000469875989521916	0.04084853517853
ENSG00000162623.16_TYW3	19.5270873432394	-0.829317949149039	0.244954448144436	-3.38560069201126	0.000710226477488393	0.0482922463997672
