baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000004139.14_SARM1	45.2141871826269	-0.0870769757119329	0.231428010191515	-0.376259449493057	0.706724022638864	0.859610457421442
ENSG00000004142.12_POLDIP2	79.979604356375	-0.0474406102238815	0.123728999331651	-0.383423534338289	0.701405756346707	0.856339747832909
ENSG00000004399.13_PLXND1	148.505184430731	-0.60805082562349	0.234924053256581	-2.58828679819935	0.00964546357088118	0.030788662876043
ENSG00000004455.17_AK2	131.787684719236	-0.509983400466835	0.129148910672856	-3.94880140924037	7.85434762339855e-05	0.000547101911429583
ENSG00000004468.13_CD38	81.8033873700438	0.51599404252607	0.218671918472462	2.35967217981421	0.0182910905640087	0.05195801602739
ENSG00000004478.8_FKBP4	81.4397550492736	0.37482218101895	0.254263766937552	1.47414704632692	0.140442003802987	0.266232854988352
ENSG00000004487.17_KDM1A	100.432992762175	-0.380041428122721	0.135666727263541	-2.80128691675792	0.00508992427363392	0.018242168453235
ENSG00000004534.15_RBM6	192.666540992208	-0.26481182757104	0.13055536533019	-2.02834886870638	0.0425246546643416	0.102629806175243
ENSG00000004660.15_CAMKK1	79.288864682414	1.53424749480663	0.189386002845742	8.10116625174408	5.44348006339557e-16	9.14446741288079e-14
ENSG00000004700.16_RECQL	80.0883400862509	-0.993958352472316	0.15777043046547	-6.30002941324201	2.9758916772861e-10	1.19878330295982e-08
ENSG00000004766.17_VPS50	119.19709454139	-0.765928330936964	0.251586892766364	-3.04438884917683	0.00233153567902177	0.00952088955454689
ENSG00000004776.13_HSPB6	0.276745003543273	0.342485304180934	0.943746391416379	0.362899723162841	0.716679793555956	0.866678711903975
ENSG00000004777.18_ARHGAP33	15.3446077915652	1.56726152903953	0.286187437140931	5.47634635781632	4.34197428066771e-08	9.06932749550579e-07
ENSG00000004779.10_NDUFAB1	12.6345496490499	-0.579923938840569	0.228073863000517	-2.54270231236121	0.0109998900472227	0.0342804941258524
ENSG00000004799.8_PDK4	30.0032371274114	-0.426836806364391	0.434177321101051	-0.983093279220469	0.325561531745645	0.50401393605838
ENSG00000004809.14_SLC22A16	13.5762982629616	-0.769735713397547	0.337681232547359	-2.27947436578251	0.0226388820928708	0.0616575693564198
ENSG00000004838.14_ZMYND10	2.02704066378964	0.772567305554408	0.502449814813369	1.53760093600865	0.124146218473002	0.242053702420938
ENSG00000004846.17_ABCB5	3.31382368391158	-1.04370928474315	0.605555795083627	-1.72355593525286	0.0847880391759545	0.17966826712661
ENSG00000004864.14_SLC25A13	35.178133326601	0.0398726277042036	0.147541121675349	0.270247557097604	0.786969808026692	0.919396041520937
ENSG00000004866.22_ST7	30.1426914355924	-0.0965497316088724	0.229482245550346	-0.42072854646043	0.673953313507856	0.835943505899187
ENSG00000004897.12_CDC27	448.586536431622	-0.923581091057471	0.273168493799288	-3.38099419231004	0.000722240693983582	0.00358081720524168
ENSG00000004939.16_SLC4A1	4313.32972430193	-0.174716716379222	0.44731572430928	-0.390589256948232	0.69610086780329	0.852631771911399
ENSG00000004948.16_CALCR	1.59719759067978	-0.429826553848314	3.95473031069576	-0.108686691652735	0.913450997840999	0.960852299735641
ENSG00000004975.12_DVL2	43.1712521781708	0.0130316603055667	0.163021680595531	0.0799382036669052	0.936286404905464	0.969316268272144
ENSG00000005001.10_PRSS22	0.166935810494361	0.0441785799359986	1.98411587537032	0.0222661289516435	0.982235667361047	NA
ENSG00000005007.13_UPF1	357.881486001392	0.11786188427888	0.121154869191655	0.972820036580073	0.330642752590131	0.509781264025655
ENSG00000005020.13_SKAP2	283.28236255029	-0.0827847061445828	0.169270315876792	-0.489068066753299	0.624793508354623	0.79692305067613
ENSG00000005059.16_MCUB	75.3539723843728	-0.675432937895132	0.147894496806015	-4.56699168990081	4.94773617914784e-06	5.19825029972878e-05
ENSG00000005073.6_HOXA11	0.0193226407073451	0.523453110785308	4.2656732223411	0.122712895128433	0.902334452210772	NA
ENSG00000005075.15_POLR2J	37.3552320415343	0.118205427127081	0.178377739052365	0.662669163512495	0.507542463315428	0.695168968532737
ENSG00000005100.13_DHX33	33.5711071381352	0.0648008730394041	0.144957323644636	0.447034143637089	0.654850407530958	0.820954492324655
ENSG00000005102.14_MEOX1	1.7930273186024	-1.99268670183423	0.626834918443991	-3.17896569447778	0.00147801582747218	0.00651573085751346
ENSG00000005108.16_THSD7A	5.91566242863547	-0.511751282275163	0.750704847433259	-0.681694388979765	0.495432216183054	0.683383134673883
ENSG00000005156.12_LIG3	72.0794840521839	0.204360724999188	0.161699970111246	1.26382660960663	0.206292268072421	0.357934425352334
ENSG00000005175.10_RPAP3	57.0601071646793	-0.725384021714185	0.159378565440644	-4.55132733632449	5.33085355544224e-06	5.54177146109206e-05
ENSG00000005187.12_ACSM3	15.2657464060705	-0.00794015916433412	0.298990859237272	-0.0265565281312931	0.978813446544711	0.990036070611551
ENSG00000005189.20_REXO5	7.01840606884267	0.268338100962615	0.294286363323549	0.911826487412174	0.361860064602965	0.544479889378613
ENSG00000005194.15_CIAPIN1	33.5786003864027	-0.34015678625402	0.162563269396245	-2.09245783206349	0.0363975800941024	0.0906123580744081
ENSG00000005206.17_SPPL2B	81.5761259827079	1.10783670171695	0.279415472187871	3.96483663929703	7.34462285286249e-05	0.000517994370118587
ENSG00000005238.20_FAM214B	295.022661098566	0.0387748509316917	0.242230104271078	0.160074450896074	0.872822426861589	0.954805420654605
ENSG00000005243.10_COPZ2	1.28862541990778	-0.431335556954375	0.625242596553812	-0.689869115335061	0.490276499629309	0.677810909266889
ENSG00000005249.13_PRKAR2B	874.516585494573	0.317864828816676	0.261075150054447	1.21752234462141	0.223405540161039	0.379823092666125
ENSG00000005339.15_CREBBP	1086.08055747101	0.0826294130259912	0.101973556883168	0.810302352409466	0.417766423666311	0.603950342956579
ENSG00000005379.17_TSPOAP1	161.236391067753	2.11867229996594	0.28217288644543	7.50841913500316	5.98456354535319e-14	6.21725282530738e-12
ENSG00000005381.8_MPO	31.8284724208388	1.62296009621745	0.375869416142775	4.31788282449925	1.5753301956958e-05	0.000138817182590582
ENSG00000005421.9_PON1	0	NA	NA	NA	NA	NA
ENSG00000005436.14_GCFC2	28.1980380111409	-0.645125797528201	0.20631079898588	-3.12696087989245	0.00176623427648411	0.00757863912466395
ENSG00000005448.17_WDR54	9.13615279173608	-0.386960617835233	0.283531608065345	-1.36478828754094	0.172319601092195	0.312267480014557
ENSG00000005469.12_CROT	11.6428583045459	-0.662670257231313	0.213499351075755	-3.10385138827041	0.00191019253264491	0.0081020280104743
ENSG00000005471.19_ABCB4	18.1251433440247	0.741801227748632	0.275748222905664	2.69013964961221	0.00714221240124972	0.0240269867976426
ENSG00000005483.21_KMT2E	624.050690655125	-0.351540016410008	0.109044845540819	-3.22381140224015	0.00126496679896778	0.00572516214459736
ENSG00000005486.17_RHBDD2	74.2588397842997	0.644810674923883	0.170459561155934	3.78277798294939	0.000155087737748644	0.000973366640218139
ENSG00000005513.10_SOX8	2.86741922935283	-1.73757872520181	0.599723729301643	-2.89729860651864	0.00376391312799535	0.014205533509602
ENSG00000005700.15_IBTK	94.3956442586292	-0.607724821293175	0.186270089271734	-3.26260015050842	0.00110395158202459	0.00511216992133442
ENSG00000005801.18_ZNF195	42.4144223195073	-0.0868619717084941	0.173776881226213	-0.499847684545692	0.617182331516004	0.790639352487872
ENSG00000005810.19_MYCBP2	963.524863554166	-0.314462696484969	0.0970487310609028	-3.24025562258643	0.0011942258846398	0.00545660328250782
ENSG00000005812.11_FBXL3	158.986901689205	-0.358074110504292	0.130668293647266	-2.74032896971089	0.00613777168625494	0.0211020145215876
ENSG00000005844.19_ITGAL	889.428503106051	-0.156628015208008	0.100862367930969	-1.55288853931335	0.120449765255415	0.236569930739833
ENSG00000005882.12_PDK2	47.2148510088456	0.52820379604428	0.263577975607787	2.00397546428638	0.0450726887686881	0.107384252918883
ENSG00000005884.18_ITGA3	6.17259814468165	-0.574439101381481	0.352029819782993	-1.63179102763394	0.102723516100309	0.209153405388443
ENSG00000005961.19_ITGA2B	1781.48006857525	1.7107808285166	0.321331185213762	5.32404231907502	1.01486279842477e-07	1.87216103386981e-06
ENSG00000005981.13_ASB4	0.0236399874010374	0.523213344273083	4.26567397380073	0.122656665156924	0.902378980860013	NA
ENSG00000006007.12_GDE1	207.64804753803	-0.546807576401383	0.234978854635073	-2.32705013925864	0.0199625968195309	0.0557040760518135
ENSG00000006015.18_REX1BD	46.4826873825234	0.148301844745755	0.261379286615988	0.567381779427826	0.570454826320288	0.75023337739849
ENSG00000006016.12_CRLF1	0.0908959053639806	0.729667310471423	2.42520279362018	0.300868575770616	0.763514713584873	NA
ENSG00000006025.12_OSBPL7	32.8097650931954	0.0632306818178771	0.2508831100409	0.252032437765815	0.801015991193848	0.928266492457401
ENSG00000006042.12_TMEM98	1.95224397102847	-0.353088075128324	1.03972324040762	-0.339598136702126	0.734159181526894	0.880466897204464
ENSG00000006047.13_YBX2	7.8651972894916	-0.107440401373374	1.60994507843155	-0.0667354450861428	0.94679231609985	0.975582216217471
ENSG00000006059.4_KRT33A	0	NA	NA	NA	NA	NA
ENSG00000006062.18_MAP3K14	83.3548829164453	-0.188979798966846	0.178811638136497	-1.05686520707666	0.290573109448122	0.463385171813299
ENSG00000006071.16_ABCC8	5.08195814519882	0.737266290480201	3.97587906901812	0.185434787548072	0.852888025023389	0.954805420654605
ENSG00000006116.4_CACNG3	0.239610021959678	1.44863811974794	2.39674371907979	0.604419282802641	0.545564918842915	0.729220893300193
ENSG00000006118.15_TMEM132A	0.903163302586295	2.24432274622805	1.23591866781011	1.81591459428694	0.0693834742131969	0.153450201862828
ENSG00000006125.18_AP2B1	600.224461970961	-0.311753721437993	0.190716013496451	-1.63464889876064	0.10212267064471	0.208348719916101
ENSG00000006128.12_TAC1	0	NA	NA	NA	NA	NA
ENSG00000006194.10_ZNF263	52.4761751162893	-0.460928801908349	0.13426149743885	-3.43306763816099	0.000596793197865151	0.00306072146394563
ENSG00000006210.7_CX3CL1	0.05595277422285	0.394331176911647	3.91564880474203	0.100706472049816	0.919783473544348	NA
ENSG00000006282.21_SPATA20	17.1619905485461	0.28109754569691	0.350937826342813	0.800989590168373	0.423137672328823	0.609705902340035
ENSG00000006283.18_CACNA1G	0.0490466766752541	0.537543612486335	3.50819982254581	0.153224912968684	0.878220911940156	NA
ENSG00000006327.14_TNFRSF12A	10.2453800917623	1.62079153812727	0.351315219342804	4.61349650937194	3.95950916465515e-06	4.28838197661656e-05
ENSG00000006377.11_DLX6	0.0252922978697515	0.236580429285281	4.26503972607094	0.0554696894941293	0.955764277038589	NA
ENSG00000006432.16_MAP3K9	24.3213228364192	-0.024623705942935	0.26260329040807	-0.0937676976730614	0.925293692118621	0.964727673683265
ENSG00000006451.8_RALA	38.4519948324785	-0.998810791509541	0.161470290442805	-6.18572487093737	6.18177432440565e-10	2.23856024927709e-08
ENSG00000006453.14_BAIAP2L1	2.20618127691568	0.382613139905017	0.737580304022154	0.518740993785437	0.603941370648319	0.779726774908642
ENSG00000006459.11_KDM7A	628.983695932296	-0.554040293606109	0.189943310791869	-2.91687183558258	0.00353561019723789	0.0134745863778946
ENSG00000006468.14_ETV1	0.207093556534091	0.252194505385894	2.06806323095478	0.121947192721695	0.902940840119544	0.954805420654605
ENSG00000006530.18_AGK	36.6355925131254	-0.174136968117108	0.174992185216834	-0.99511282690329	0.319681392810311	0.496908049401282
ENSG00000006534.16_ALDH3B1	96.0623015902091	0.475847177989468	0.202039760701228	2.3552155097488	0.0185119659818683	0.0524345210438892
ENSG00000006555.11_TTC22	17.201853629746	-0.475070683501984	0.263159131151133	-1.8052601155198	0.0710339877657724	0.156377763949437
ENSG00000006576.16_PHTF2	103.04203115375	0.196561942006513	0.155966625251479	1.26028207438341	0.207567624155274	0.359554667950409
ENSG00000006606.9_CCL26	0.010252442092805	0.523782967363625	4.2656721887355	0.122790253021973	0.902273192811565	NA
ENSG00000006607.14_FARP2	54.2193614393446	0.468380707301034	0.183970418070984	2.54595663918267	0.0108978724274067	0.0340028262203477
ENSG00000006611.17_USH1C	0.0339874805264594	0.236747341282135	4.26488191366777	0.0555108783958181	0.955731463607859	NA
ENSG00000006625.18_GGCT	6.66319557921196	-0.252954927159927	0.249007568749733	-1.01585236316315	0.309699696342707	0.485647259677029
ENSG00000006634.8_DBF4	37.1633471725148	-0.2350815657457	0.240835453771685	-0.976108633775158	0.329010633307456	0.507909562084079
ENSG00000006638.13_TBXA2R	71.5159266913756	1.16352445164072	0.279910483830486	4.15677339311574	3.22773859908581e-05	0.000256255506375887
ENSG00000006652.15_IFRD1	96.7169902976706	0.151676533792545	0.265720198803554	0.570812962189145	0.568126435399514	0.748542723520545
ENSG00000006659.13_LGALS14	0.0879229329025451	0.890776691076877	2.89981303574883	0.307184180530056	0.758703185915459	NA
ENSG00000006695.12_COX10	28.9207363388324	-0.278055653513058	0.170786828758487	-1.62808605051307	0.103506640952443	0.210261160644536
ENSG00000006704.11_GTF2IRD1	0.420816361810001	-0.723374028695713	0.94648256097582	-0.764276129873874	0.444702707079977	0.632867740401939
ENSG00000006712.15_PAF1	72.6810690739925	0.360940723955425	0.144366683483454	2.500166348954	0.0124135002351128	0.037871248495492
ENSG00000006715.16_VPS41	150.500096663053	-0.354872927191628	0.118620208655208	-2.99167343587409	0.00277452886027632	0.0109861046220219
ENSG00000006740.17_ARHGAP44	0.398920561998815	0.958840663445379	0.95271984988538	1.0064245681044	0.314211380356293	0.490530094632351
ENSG00000006744.19_ELAC2	80.1802152439716	-0.0760960990656233	0.173839381208698	-0.437737977071308	0.661576236307402	0.826933330419352
ENSG00000006747.15_SCIN	4.46214354768131	0.497795422542746	0.873480555733366	0.56989868781315	0.568746414928209	0.74892216795625
ENSG00000006788.14_MYH13	0.00842134716073531	0.521513398694478	4.26567602839084	0.122258088805495	0.902694623224019	NA
ENSG00000006831.10_ADIPOR2	185.553709477675	-0.181843266738032	0.146178300811244	-1.24398262757782	0.213505956771802	0.367663311165052
ENSG00000006837.12_CDKL3	0.883348946910704	-0.0270591571948404	0.590496382807719	-0.0458244249798421	0.963450190937886	0.982362107903412
ENSG00000007001.13_UPP2	0.165341537497834	0.430510011220508	1.51984354082358	0.283259427471871	0.776977976299129	NA
ENSG00000007038.11_PRSS21	7.18828461052262	-1.53240629221216	0.707137951994788	-2.16705423303804	0.0302307190868063	0.0781682143605303
ENSG00000007047.15_MARK4	94.5551740722988	0.529922471136284	0.144920371670612	3.65664581885519	0.000255537072666765	0.00148899849242837
ENSG00000007062.12_PROM1	2.25132540401341	1.3484995005709	0.676613475474298	1.99301307090524	0.0462600158159177	0.109864928522959
ENSG00000007080.11_CCDC124	56.2583106105997	-0.476075217838262	0.278069431493153	-1.712073187196	0.0868831818890356	0.183320727580139
ENSG00000007129.18_CEACAM21	24.5785378544043	-0.399089049393567	0.206405533231268	-1.93351914140018	0.0531722773930083	0.123277555764644
ENSG00000007168.14_PAFAH1B1	364.610536682788	-0.225630849983358	0.0871126516202259	-2.59010425910363	0.00959468683025384	0.0306708980233809
ENSG00000007171.18_NOS2	0.401853216716683	-1.12206168596701	1.6071134724623	-0.698184481179087	0.485061830369865	0.673076569716216
ENSG00000007174.18_DNAH9	3.19919390638135	1.27855942034907	4.26292100664773	0.299925665607044	0.764233856717753	0.902889183856803
ENSG00000007202.15_KIAA0100	406.96772566496	0.020458913588322	0.0788317659861742	0.25952626244489	0.795229221481513	0.924634757117633
ENSG00000007216.15_SLC13A2	0	NA	NA	NA	NA	NA
ENSG00000007237.19_GAS7	619.072997479035	0.930417409726755	0.204357595250066	4.55288881525656	5.29142419815768e-06	5.50703824268812e-05
ENSG00000007255.10_TRAPPC6A	20.2309402157846	-0.806363998581012	0.23583927888507	-3.41912510245578	0.00062822835816231	0.0031929044106022
ENSG00000007264.15_MATK	49.9213521730255	-1.04766550998472	0.251132301206399	-4.17176725157182	3.02246284832697e-05	0.000242765568860281
ENSG00000007306.15_CEACAM7	1.64544599852349	-0.059863638965379	1.55035211144446	-0.0386129309100008	0.969198992606636	0.985389559909379
ENSG00000007312.13_CD79B	71.6295901780784	-0.155882358034421	0.298961606666051	-0.52141263145052	0.60207935398684	0.777958847787104
ENSG00000007314.12_SCN4A	4.39001082052801	-0.168882872295979	0.558731638423919	-0.302261158455903	0.762452985383197	0.902337936909695
ENSG00000007341.19_ST7L	46.4530543105772	0.20196686629059	0.180642961095809	1.11804448435426	0.263547994879834	0.431128808365012
ENSG00000007372.24_PAX6	2.03162178699968	0.738319215150033	2.8571813317197	0.258408245550746	0.796091853622478	0.925365216087785
ENSG00000007376.8_RPUSD1	35.1598155132099	-0.171886464445162	0.174925978543751	-0.982623998311214	0.325792528725895	0.504223250133354
ENSG00000007384.15_RHBDF1	0.501232483419041	1.12858532880595	0.722385027078988	1.56230443115559	0.118216288636426	0.233111065666558
ENSG00000007392.17_LUC7L	96.9356643113263	0.780731746722066	0.160642651869216	4.8600526549928	1.17354535755696e-06	1.51030600987629e-05
ENSG00000007402.12_CACNA2D2	10.5650276248631	-1.15405403062584	0.368959069261879	-3.12786465158474	0.00176081246263345	0.0075577574333908
ENSG00000007516.14_BAIAP3	65.368053594575	1.07186484627855	0.311061497193461	3.445829380844	0.000569309686652926	0.00294003060472596
ENSG00000007520.4_TSR3	46.4146174252385	0.227600327009958	0.161857617361905	1.40617618570929	0.159671813838666	0.294519052952503
ENSG00000007541.17_PIGQ	51.8490495375993	0.883376717318443	0.304465810056875	2.90139873883845	0.00371500825726112	0.0140444566412282
ENSG00000007545.16_CRAMP1	50.7784862975196	0.180623900456256	0.20912232022512	0.863723682205776	0.38773970084145	0.572759365387028
ENSG00000007866.22_TEAD3	0.734389622410171	0.964546171110282	0.827674826381058	1.16536850024506	0.243869862174836	0.406475511252146
ENSG00000007908.16_SELE	1.69626871864534	0.687673524031127	2.13673066777931	0.321834442871464	0.747578119721554	0.89146726512971
ENSG00000007923.16_DNAJC11	41.9818226301065	0.0261166897253338	0.190995962495369	0.136739485924824	0.891236717403112	0.954805420654605
ENSG00000007933.13_FMO3	2.88106651474966	0.646698389581291	3.99861548166884	0.16173057713251	0.871518024455776	0.954805420654605
ENSG00000007944.15_MYLIP	213.276285612061	0.885770447175637	0.189429716436458	4.67598465456585	2.92546483701697e-06	3.29736011715454e-05
ENSG00000007968.7_E2F2	408.684983743815	-0.490726811678609	0.402808481900526	-1.2182633527558	0.22312391167815	0.379385128600157
ENSG00000008018.9_PSMB1	79.1229539700731	-0.241157395129918	0.125608827759491	-1.9199080146793	0.0548695193868561	0.126451339847905
ENSG00000008083.14_JARID2	383.578211844949	-0.189362910080255	0.0887146380752106	-2.13451707845234	0.0328004771612568	0.0835676564784458
ENSG00000008118.10_CAMK1G	0.0651595801006764	0.536833716199463	4.26478876415995	0.12587580438001	0.899830235619608	NA
ENSG00000008128.23_CDK11A	18.3834554555122	1.85512981230068	0.251266172839832	7.38312599477216	1.54615580314204e-13	1.39516264499519e-11
ENSG00000008130.15_NADK	711.475266179827	0.361570776144095	0.166877281364371	2.16668664055365	0.0302587559410704	0.0782150949526015
ENSG00000008196.13_TFAP2B	1.23148278526927	0.237106024921462	4.26454764211361	0.0555993378007958	0.955660992049001	0.978221239620171
ENSG00000008197.5_TFAP2D	1.59610287653209	0.0416114909145902	4.2636035364851	0.00975969987793345	0.992213009770254	0.996296549810771
ENSG00000008226.20_DLEC1	9.03113594152667	-0.345856255360305	0.307023696092021	-1.12648065853733	0.259962122854863	0.426721609355628
ENSG00000008256.16_CYTH3	20.5268484036627	-0.972179710264148	0.169443942492761	-5.73747102411573	9.61007145449565e-09	2.4836765685424e-07
ENSG00000008277.15_ADAM22	10.0832822000371	-0.633433185141716	0.2968760018125	-2.13366247616666	0.0328704197933472	0.0837053376804945
ENSG00000008282.9_SYPL1	57.7333362629287	-0.70539750525889	0.16721534019477	-4.21849756390326	2.45935627986072e-05	0.000203968986424793
ENSG00000008283.16_CYB561	17.2973926341721	-0.624010684991287	0.250585372313927	-2.4902119354738	0.0127666940983706	0.0386649149419581
ENSG00000008294.21_SPAG9	394.805762342805	-0.199517049585378	0.12537954978375	-1.59130456226312	0.111541050578723	0.222898599049432
ENSG00000008300.17_CELSR3	12.7529563246886	0.754133342075264	0.359785579069621	2.096063283096	0.0360765775673149	0.0900118875597201
ENSG00000008311.16_AASS	6.67878247831474	0.0573851901692306	0.335153286591343	0.171220729335115	0.864050208523279	0.954805420654605
ENSG00000008323.16_PLEKHG6	0.0282001851265581	0.536628496230841	4.26544431502462	0.125808346469468	0.899883634746156	NA
ENSG00000008324.12_SS18L2	15.9584906101496	-0.705597298997552	0.17206307988744	-4.10080593384205	4.11713733084639e-05	0.000317257419666293
ENSG00000008382.16_MPND	20.650745051159	0.210583133835897	0.190918468958288	1.10300032775721	0.270027022818392	0.439134574389828
ENSG00000008394.13_MGST1	12.9754572123781	-0.161864060708998	0.299244638451172	-0.540908808080148	0.588570439510691	0.766291785323848
ENSG00000008405.12_CRY1	48.6217729125144	-0.297085426176126	0.204050892937231	-1.45593788833609	0.145409790571315	0.273620836690719
ENSG00000008438.5_PGLYRP1	41.0491436757837	1.90853855511306	0.47075329654748	4.05422239017835	5.03013461153316e-05	0.000377037705643907
ENSG00000008441.18_NFIX	560.903671233359	-0.385195763808857	0.405404285198856	-0.95015217616635	0.342034934739737	0.523005098719395
ENSG00000008513.16_ST3GAL1	635.427601786319	-0.0603285007306679	0.2017063654743	-0.299090713318884	0.764870831856671	0.903303814662232
ENSG00000008516.18_MMP25	1594.69989861915	1.21626918695314	0.252122481227966	4.82412032845814	1.4062250760133e-06	1.75123818417397e-05
ENSG00000008517.19_IL32	155.957677386355	-0.839241390353787	0.208621531766301	-4.02279373201953	5.75118611507785e-05	0.000421815977441683
ENSG00000008710.20_PKD1	175.36540536254	-0.00311605679394191	0.250829344058307	-0.0124230153598678	0.990088122798567	0.995739264668024
ENSG00000008735.14_MAPK8IP2	1.63726986835333	-0.218544759860209	0.780772981360584	-0.279908200049867	0.779547935870462	0.914210282609021
ENSG00000008838.20_MED24	74.7736296476854	0.100008106454619	0.180160149811737	0.555106701227355	0.578821679440131	0.75801734450482
