baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000000419.14_DPM1	71.8673372430851	0.477067903849372	0.226488972696713	2.1063626108111	0.0351728664770657	0.180839751234952
ENSG00000000457.14_SCYL3	52.1758208352745	-0.317286580495362	0.220617038276045	-1.43817804361221	0.150383543344231	0.407519436387169
ENSG00000000460.17_C1orf112	30.0454408532838	0.271367798584066	0.360566498071493	0.752615121026188	0.4516812284529	0.700420059731146
ENSG00000000938.13_FGR	915.343424914672	0.733897361151362	0.257700274398879	2.84787186534153	0.00440126412368083	0.0540850830988035
ENSG00000000971.16_CFH	4.93408731938232	0.149633814396079	0.598283562797308	0.250105173701343	0.802506015069506	0.914402278608609
ENSG00000001036.14_FUCA2	38.2988388384668	0.192658153493043	0.256007860546359	0.752547804906777	0.451721692705877	0.700420059731146
ENSG00000001084.13_GCLC	236.319675024119	-1.07854468748475	0.331612832759133	-3.25242144132627	0.00114426221695745	0.0238997260171224
ENSG00000001167.15_NFYA	127.009507610023	0.147834219722067	0.252787744556294	0.584815612725028	0.558671705209049	0.774054970182633
ENSG00000001460.18_STPG1	4.38667506192172	-0.370004839176607	0.557782372631413	-0.663349824826947	0.507106532875711	0.741031087632544
ENSG00000001461.17_NIPAL3	92.1981083611035	-0.39338909753023	0.214753141025061	-1.8318199941221	0.0669782433773284	0.260139766587727
ENSG00000001561.7_ENPP4	30.2292639710201	-0.411056010171671	0.36847545764994	-1.11555872077153	0.264611069920725	0.545364082473751
ENSG00000001617.12_SEMA3F	0.687036875312012	1.56932388374164	1.8221006825866	0.861271772048226	0.38908837876333	NA
ENSG00000001626.16_CFTR	0.092021321665889	1.12609858037695	4.82525177151695	0.233376129101536	0.815469347671304	NA
ENSG00000001629.10_ANKIB1	183.894388535746	-0.202689561621868	0.183471612074498	-1.10474617479006	0.269269589337002	0.550884037017885
ENSG00000001630.17_CYP51A1	8.83248748231404	0.695136855334863	0.600511849164247	1.15757392015213	0.247037957226236	0.525670021206586
ENSG00000001631.16_KRIT1	36.1634433058466	-0.956658706390062	0.351025314212595	-2.72532682873883	0.00642378642453521	0.0690552469085038
ENSG00000002016.18_RAD52	16.9979159966518	0.0692001893271078	0.347508814984804	0.199132184114909	0.842159346062358	0.933713895685376
ENSG00000002079.14_MYH16	0.360489716515075	1.20159495344865	2.90800828115485	0.41320203977255	0.679458593798047	NA
ENSG00000002330.14_BAD	29.210067250305	0.153336035029737	0.263566055812593	0.581774593685786	0.560718519282884	0.775190220604815
ENSG00000002549.13_LAP3	159.043000804034	1.13631781016178	0.409458356606934	2.77517308372486	0.00551723365687086	0.0629413265678016
ENSG00000002587.10_HS3ST1	3.63547577095032	-0.175144467973298	0.538158948669351	-0.325451185762792	0.744839621458917	0.883095579486338
ENSG00000002726.21_AOC1	8.21795911093975	4.37714888395506	1.53352033570427	2.85431420897647	0.00431298506722157	0.0533535615765161
ENSG00000002745.13_WNT16	1.12870129791379	-0.240639417692427	0.906114743535506	-0.265572786900578	0.790568246082181	0.90927463988691
ENSG00000002746.15_HECW1	0.380344300633324	1.88549846191286	3.97502468453854	0.47433629009822	0.635260116850239	NA
ENSG00000002822.16_MAD1L1	17.0309475089748	0.623143315631231	0.406720056832531	1.53211848091331	0.125493200014254	0.371973839279038
ENSG00000002834.18_LASP1	804.719901242111	0.102950106028823	0.18122057568905	0.568092809756168	0.56997194983349	0.782484590935834
ENSG00000002919.15_SNX11	96.2059260714871	0.103044962139919	0.232682120864889	0.442857241273616	0.657868996942991	0.836284185208076
ENSG00000002933.9_TMEM176A	23.6955614816916	-0.130727215103618	0.719066563170506	-0.181801270979999	0.855738687047137	0.939996919527961
ENSG00000003056.8_M6PR	183.625432001435	-0.096827371189092	0.169958349785415	-0.569712351945897	0.5688728109824	0.781467955830519
ENSG00000003137.9_CYP26B1	2.06907210999033	-1.09311386316031	1.68926964214791	-0.647092587167085	0.517572022612732	0.747349993999058
ENSG00000003147.19_ICA1	8.91099946655031	0.5423060653939	0.374032070463732	1.44989188954182	0.147088669387194	0.402919824675774
ENSG00000003249.15_DBNDD1	5.73772667438913	-0.09596760350259	0.752482192597202	-0.127534717029458	0.898517197299205	0.95770239564083
ENSG00000003393.16_ALS2	51.429290528732	-0.00317518727372368	0.241448234307878	-0.0131505922287048	0.989507647917371	0.996192287896186
ENSG00000003400.15_CASP10	124.254956295126	0.285630765489036	0.217666871529553	1.31223811635596	0.189439804815015	0.459370446579437
ENSG00000003402.20_CFLAR	1900.82989077798	0.580846532831468	0.269168724570638	2.15792727687067	0.0309334863712149	0.168738135054104
ENSG00000003436.16_TFPI	41.9872822282005	0.0793784080977683	0.432338032795137	0.183602649030375	0.854325184826598	0.939257906927822
ENSG00000003509.16_NDUFAF7	18.6874350310876	0.35261319574156	0.280272974265851	1.25810630391745	0.208353313813723	0.481136279363294
ENSG00000003756.17_RBM5	297.389704297595	0.234286707569234	0.16537089115417	1.41673486750952	0.156560458767444	0.416570614241825
ENSG00000003987.14_MTMR7	0.287366116579154	-0.218553415558558	2.75755738304398	-0.0792561623204751	0.936828873966585	NA
ENSG00000003989.18_SLC7A2	0.256175675256942	1.49296326646669	4.64652402713739	0.321307553290857	0.747977332951767	NA
ENSG00000004059.11_ARF5	106.061671086938	0.171554561381914	0.185428996980464	0.925176559090099	0.354874074594961	0.624660544605427
ENSG00000004139.14_SARM1	45.1855218948547	0.227229561404459	0.363710899130252	0.624753236561886	0.532133026843134	0.757916349093549
