baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000000419.14_DPM1	71.8673372430851	0.544195823453471	0.136375203799633	3.99043087226488	6.59533703118128e-05	0.000542140133762368
ENSG00000000457.14_SCYL3	52.1758208352745	-0.440464826163808	0.132184717576048	-3.33219175590705	0.000861648635562053	0.00448457613973391
ENSG00000000460.17_C1orf112	30.0454408532838	-0.162526978641552	0.221307451255154	-0.734394516405903	0.462708327899742	0.599736276244707
ENSG00000000938.13_FGR	915.343424914672	0.705979790142701	0.157284520585122	4.48855225877505	7.1708834399812e-06	8.71808955687637e-05
ENSG00000000971.16_CFH	4.93408731938232	-0.0463141198101751	0.354187824682805	-0.130761467737215	0.895964005496107	0.930960521265819
ENSG00000001036.14_FUCA2	38.2988388384668	0.130872737717188	0.151741829222678	0.86246975133755	0.388429071608737	0.530232569809831
ENSG00000001084.13_GCLC	236.319675024119	-0.856604922966879	0.200665607195176	-4.26881783550336	1.96511668408883e-05	0.000199694902778357
ENSG00000001167.15_NFYA	127.009507610023	0.226937449959181	0.152016473236653	1.49284774950603	0.135477044973486	0.245823176475222
ENSG00000001460.18_STPG1	4.38667506192172	-0.326229652611773	0.321574236463085	-1.01447695623845	0.310355219688732	0.452688222166627
ENSG00000001461.17_NIPAL3	92.1981083611035	-0.511250718145296	0.12749642010454	-4.00992214311662	6.07387720693189e-05	0.000506395610016796
ENSG00000001561.7_ENPP4	30.2292639710201	-0.671259525716737	0.218780881980814	-3.06818182484337	0.00215365534887962	0.0095413826897162
ENSG00000001617.12_SEMA3F	0.687036875312012	2.35181569311725	1.10397506862287	2.13031594640174	0.0331455379043684	0.0835594333845615
ENSG00000001626.16_CFTR	0.092021321665889	0.151814558942671	2.97166934211601	0.0510872985735922	0.959255957047023	NA
ENSG00000001629.10_ANKIB1	183.894388535746	-0.187835656181071	0.109604941046241	-1.7137517194761	0.0865743338460212	0.174895766743465
ENSG00000001630.17_CYP51A1	8.83248748231404	1.81450225567004	0.356844038025731	5.08486078598628	3.67895813056196e-07	7.33453305266697e-06
ENSG00000001631.16_KRIT1	36.1634433058466	-0.713486849340493	0.205137068760076	-3.47809810120165	0.000504985073744083	0.00290340705331883
ENSG00000002016.18_RAD52	16.9979159966518	-0.0276011591457022	0.203182157558892	-0.13584440423959	0.891944286897498	0.928313936702418
ENSG00000002079.14_MYH16	0.360489716515075	1.01598131918778	1.71939464874143	0.590894777956568	0.554590925140534	NA
ENSG00000002330.14_BAD	29.210067250305	0.402330797197915	0.156519483773355	2.57048379855701	0.0101556576929058	0.0326902791474443
ENSG00000002549.13_LAP3	159.043000804034	1.28558181288273	0.250017140535877	5.14197470672314	2.71865724498723e-07	5.71890417481294e-06
ENSG00000002587.10_HS3ST1	3.63547577095032	-0.0932318931224741	0.319971023892142	-0.291376050207288	0.770763729443989	0.843032161263224
ENSG00000002726.21_AOC1	8.21795911093975	3.59799324576363	0.964543726974643	3.73025415555703	0.000191286713348703	0.0013169071874949
ENSG00000002745.13_WNT16	1.12870129791379	-0.470967116421744	0.544263986515483	-0.865328458414079	0.386858535265769	0.52932417848743
ENSG00000002746.15_HECW1	0.380344300633324	2.1960059626513	2.31573009769429	0.948299616107167	0.342976946265116	NA
ENSG00000002822.16_MAD1L1	17.0309475089748	0.630876864618536	0.241879907814016	2.60822352017607	0.0091013502224198	0.0300469559588829
ENSG00000002834.18_LASP1	804.719901242111	0.194384037643688	0.110383914281546	1.76098156066373	0.0782415239905547	0.16181378917607
ENSG00000002919.15_SNX11	96.2059260714871	0.124537290312997	0.13946418546276	0.89296968895467	0.371873405076317	0.514807339945601
ENSG00000002933.9_TMEM176A	23.6955614816916	-0.214695675882709	0.433597756573756	-0.495149415853098	0.620494654095951	0.731502717995853
ENSG00000003056.8_M6PR	183.625432001435	-0.248901238458407	0.102209809230662	-2.43519912943677	0.0148835964666272	0.0443491585658526
ENSG00000003137.9_CYP26B1	2.06907210999033	-2.19612366333958	1.02439423566812	-2.14382665078864	0.0320467790830103	0.0814587226286135
ENSG00000003147.19_ICA1	8.91099946655031	0.276922213007373	0.221519719121262	1.25010186048396	0.211262340254068	0.343346912226387
ENSG00000003249.15_DBNDD1	5.73772667438913	0.0388622772512611	0.440390239396505	0.0882450921358216	0.929681878740947	0.954762777898308
ENSG00000003393.16_ALS2	51.429290528732	-0.0496019134298598	0.142740555875282	-0.347496989385406	0.728217979885504	0.812251214530827
ENSG00000003400.15_CASP10	124.254956295126	0.142104250398292	0.130943101984012	1.08523662755174	0.277816865601452	0.417701859604228
ENSG00000003402.20_CFLAR	1900.82989077798	0.482056538870793	0.164583965121811	2.92893987888806	0.0034012020177957	0.0136774833279733
ENSG00000003436.16_TFPI	41.9872822282005	-0.249150756218347	0.263477102741573	-0.945625838548566	0.344339460508799	0.486375611436176
ENSG00000003509.16_NDUFAF7	18.6874350310876	-0.0620757234452367	0.17407586236561	-0.356601556365464	0.721390112177269	0.807617201173122
ENSG00000003756.17_RBM5	297.389704297595	0.120593817822723	0.100411439517954	1.20099680277126	0.229752441555274	0.364497269836566
ENSG00000003987.14_MTMR7	0.287366116579154	0.0606592438628955	1.60487578041373	0.0377968467112499	0.969849658537374	NA
ENSG00000003989.18_SLC7A2	0.256175675256942	0.807461938019918	2.6872455228308	0.300479405830146	0.763811502846586	NA
ENSG00000004059.11_ARF5	106.061671086938	0.100412240505446	0.110284546989654	0.910483320159678	0.362567674345419	0.505196715042999
