baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000000419.14_DPM1	73.3065901453248	-0.110770708804349	0.100215929036368	-1.10532038039732	0.269020789946508	0.509801110325277
ENSG00000000457.14_SCYL3	32.7127672224819	-0.512629265351221	0.143342883789691	-3.57624495753369	0.000348565054345226	0.0097820909885195
ENSG00000000460.17_C1orf112	22.8139260375543	-0.382584996471898	0.17234281168805	-2.21990689791228	0.0264250881794916	0.136434101673432
ENSG00000000938.13_FGR	1188.17764136433	0.40677300913226	0.130638018604539	3.11374141675881	0.00184731312492924	0.0274237541964718
ENSG00000000971.16_CFH	4.34502038015864	-1.12380447750407	0.362011413141866	-3.10433438479376	0.00190707662071813	0.0278763579285015
ENSG00000001036.14_FUCA2	31.9902376136612	-0.546444062823697	0.135058046086179	-4.045994138513	5.21015365568188e-05	0.00259166262626475
ENSG00000001084.13_GCLC	170.346038809532	0.0726315332466809	0.216972197876057	0.334750414835042	0.73781336770983	0.875120679768726
ENSG00000001167.15_NFYA	106.456434062121	-0.393139092307522	0.126276181086281	-3.11332738229471	0.00184990688787968	0.0274307370684574
ENSG00000001460.18_STPG1	3.61341792868666	-0.220799698758064	0.241464608984311	-0.914418471869765	0.360496999315237	0.598151161540518
ENSG00000001461.17_NIPAL3	75.155369336559	-0.124419008885555	0.134699716846144	-0.923676840595504	0.355654593507709	0.594064827221059
ENSG00000001561.7_ENPP4	22.8664467474885	-0.108297666100229	0.202567396304969	-0.534625354700147	0.592908947430521	0.786239846632476
ENSG00000001617.12_SEMA3F	1.03299169268271	0.401640455098082	0.544962969526614	0.73700503989651	0.461119284487526	NA
ENSG00000001626.16_CFTR	0.0859224724842495	0.0836103332874142	3.08791142525158	0.0270766617862435	0.978398589131525	NA
ENSG00000001629.10_ANKIB1	143.958841056531	-0.285094718534763	0.106627285666669	-2.67375012645455	0.00750083168840097	0.0653582130067905
ENSG00000001630.17_CYP51A1	10.1390160732848	0.0293479641219756	0.244286592299828	0.120137433027659	0.904374279851497	0.962323504909008
ENSG00000001631.16_KRIT1	25.2439074839129	-0.132908627647497	0.191908943490394	-0.692560884501717	0.488585164791808	0.707519870823338
ENSG00000002016.18_RAD52	14.9201707538387	-0.204780373265195	0.154304496736649	-1.32711863617749	0.184469441477409	0.410544595047637
ENSG00000002079.14_MYH16	0.206414174861506	-1.15069439469055	2.23740205486792	-0.514299337567415	0.607042724780169	NA
ENSG00000002330.14_BAD	32.4230015810177	0.192745688374157	0.108411285193907	1.7779116632499	0.0754183643558674	0.251036757859692
ENSG00000002549.13_LAP3	139.530590021473	-0.882490016080604	0.216781018972489	-4.07088231369831	4.68354075700086e-05	0.00244291846177902
ENSG00000002587.10_HS3ST1	2.65936180657463	-0.426184067496451	0.306514539519254	-1.39042039625556	0.164401256450458	0.385775730094184
ENSG00000002726.21_AOC1	9.49044121479218	-0.927412555440905	0.785759951049688	-1.18027465538551	0.237890994958024	0.477011272061854
ENSG00000002745.13_WNT16	0.628948378593416	-0.68097605968802	0.580613453319354	-1.17285615032668	0.240853496471469	NA
ENSG00000002746.15_HECW1	2.75940340893224	-1.13454307503722	1.60312679768783	-0.707706387712785	0.47912760981428	0.700279592855407
ENSG00000002822.16_MAD1L1	16.5581508004802	-0.268920547704978	0.206086230361196	-1.30489333146448	0.19192917227091	0.421459123320213
ENSG00000002834.18_LASP1	777.108249514723	0.020533908171023	0.0802205841417781	0.2559680709222	0.797975491874505	0.909749153128428
ENSG00000002919.15_SNX11	87.7873753861423	-0.314955616865381	0.131682698040315	-2.39177675998829	0.0167670373131145	0.104546947811567
ENSG00000002933.9_TMEM176A	19.609257251833	-0.210624350037727	0.42013835304475	-0.501321406416074	0.616144942264865	0.801114622581968
ENSG00000003056.8_M6PR	130.793001867363	-0.458453599624153	0.111356646523231	-4.11698460700784	3.83861699947146e-05	0.00211457038098983
ENSG00000003137.9_CYP26B1	0.848668850354908	-0.556549972380125	1.05851111435984	-0.525785667084575	0.599037134158955	NA
ENSG00000003147.19_ICA1	10.9248410779262	0.215758172147887	0.19267817010299	1.11978524620906	0.262805287905411	0.503153424252051
ENSG00000003249.15_DBNDD1	4.34212386250946	-0.698004675491919	0.413719456325443	-1.68714491141275	0.091575491050749	0.279709844558035
ENSG00000003393.16_ALS2	53.2680099571676	-0.124064162182058	0.130251457934614	-0.952497301368698	0.340844833905769	0.578828341502905
ENSG00000003400.15_CASP10	114.80885036627	-0.132691369177481	0.124094580551265	-1.06927610043908	0.284945276486625	0.525904123057345
ENSG00000003402.20_CFLAR	2074.63634789221	0.0704787135712388	0.129514368559571	0.544176791772886	0.586319820767292	0.781723510853625
ENSG00000003436.16_TFPI	36.53739858367	-0.0695676964262254	0.204425466801965	-0.340308365266537	0.733624318140221	0.871886046637005
ENSG00000003509.16_NDUFAF7	19.4704560521224	0.0339243825513939	0.145743848431674	0.232767165931521	0.815942210444365	0.91978061960374
ENSG00000003756.17_RBM5	288.552604938721	-0.0306966894116801	0.0764135635754132	-0.401717809972117	0.687891715749938	0.846123312664922
ENSG00000003987.14_MTMR7	3.03712012725306	0.263940424205756	0.945967797583544	0.279016288799668	0.780232324327529	0.899608814704229
ENSG00000003989.18_SLC7A2	0.345395793139209	-0.338564664333392	3.01019653876001	-0.112472610998635	0.910448685184736	NA
ENSG00000004059.11_ARF5	100.578287464311	-0.0438349257918339	0.0839369485808885	-0.522236351606122	0.60150577876998	0.791889545406143
