baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000004142.12_POLDIP2	73.0130130640193	-0.11064091038321	0.0891799651480657	-1.24064760733549	0.21473595683731	0.461809740461263
ENSG00000004399.13_PLXND1	148.185219150799	-0.729297997924397	0.188957274782008	-3.85959206262769	0.000113576463672862	0.00440309811346904
ENSG00000004455.17_AK2	113.981049079916	-0.251202157455601	0.0897771904409507	-2.79806213829808	0.00514102212315228	0.0523693671500214
ENSG00000004468.13_CD38	87.0383655355998	-0.202275578070872	0.18195687168585	-1.11166770563138	0.266281049986331	0.518507322726594
ENSG00000004478.8_FKBP4	74.2057027741303	0.222044217150887	0.178912925102436	1.24107420983563	0.214578335836745	0.461809740461263
ENSG00000004487.17_KDM1A	94.2829865753913	-0.370920949446469	0.103550710543587	-3.58202225266566	0.000340944742661867	0.00915977114674192
ENSG00000004534.15_RBM6	175.172795677602	-0.147702463493184	0.0978851395997489	-1.50893653620087	0.131315001820751	0.34863699899331
ENSG00000004660.15_CAMKK1	73.7643890085051	0.865824935476619	0.142955346444024	6.0566110818083	1.39019152668879e-09	4.51812246173858e-07
ENSG00000004700.16_RECQL	62.515936025107	-0.287538906123887	0.141972305029966	-2.0253168817904	0.0428348361355529	0.184156067165448
ENSG00000004766.17_VPS50	95.8000372378572	-0.224110097081434	0.19079271802879	-1.17462605175328	0.240144355921823	0.490920006624502
ENSG00000004776.13_HSPB6	0.390970699423424	-0.346315021598111	0.638133453100989	-0.54269999467228	0.587336377903404	NA
ENSG00000004777.18_ARHGAP33	17.4887076664039	0.119131065038478	0.21620260675853	0.551015858802906	0.581622803241293	0.797984849155056
ENSG00000004779.10_NDUFAB1	10.6061781433331	-0.262736819650376	0.169927286779984	-1.54617203998884	0.12206302417453	0.335716357038552
ENSG00000004799.8_PDK4	27.4216684383349	-0.382821121161773	0.293840494634374	-1.3028194825159	0.192636397767081	0.433215395795181
ENSG00000004809.14_SLC22A16	10.8530415257193	-0.03795087014838	0.227071893730193	-0.167131517357552	0.867266567512776	0.960145314237477
ENSG00000004838.14_ZMYND10	2.23098795573341	-0.585095031333441	0.347029923148617	-1.68600743712487	0.0917943669058703	0.286969118521495
ENSG00000004846.17_ABCB5	2.7792405220354	-0.319237041992746	0.429741102421214	-0.742858991597791	0.457567055660893	0.699886856765036
ENSG00000004864.14_SLC25A13	33.7616127864155	-0.10754230653507	0.0998974443583863	-1.07652710463	0.281691585557638	0.535155204295304
ENSG00000004866.22_ST7	27.6011041326404	-0.0839123590105572	0.174690621006132	-0.480348392645601	0.630979683913635	0.830316464419273
ENSG00000004897.12_CDC27	351.975935199502	-0.225604613509463	0.215331770809067	-1.0477070460239	0.294773600251373	0.548254362917969
ENSG00000004939.16_SLC4A1	3560.80770531399	0.296536172827328	0.312853460696636	0.947843671497274	0.343209044349118	0.597028650934559
ENSG00000004948.16_CALCR	1.31770837978171	-0.520940658406403	3.07183319023957	-0.16958624578367	0.865335540135144	0.959288017458068
ENSG00000004975.12_DVL2	42.4337156397812	-0.187561311324412	0.115387240346497	-1.6254943853513	0.104057259219759	0.307841696651434
ENSG00000005001.10_PRSS22	0.17570941421249	-0.295276627389044	1.28516713831798	-0.229757374418631	0.818280308922481	NA
ENSG00000005007.13_UPF1	340.703111799828	0.0115823043997047	0.0904124500937505	0.128105193341125	0.89806572622269	0.972827328223135
ENSG00000005020.13_SKAP2	250.068993750575	0.035691881566159	0.148593276002218	0.240198497041187	0.810176378768329	0.934311144154943
ENSG00000005059.16_MCUB	66.8146963447004	-0.432677150179391	0.113761346959696	-3.80337576639879	0.000142737590907499	0.00510044009394598
ENSG00000005073.6_HOXA11	0.0186052367094362	-0.0121741537932414	3.0728599690551	-0.00396183162130391	0.996838923986296	NA
ENSG00000005075.15_POLR2J	35.1063182897001	0.0953901946248275	0.13383075328941	0.712767374316017	0.475989717459154	0.715478432256079
ENSG00000005100.13_DHX33	32.0882116515573	-0.180096152160012	0.0989889704431002	-1.81935574593669	0.0688571736542063	0.243555511177361
ENSG00000005102.14_MEOX1	1.31577534932377	-0.836957266725029	0.485965278252681	-1.7222573384962	0.0850229121162838	0.274819500446904
ENSG00000005108.16_THSD7A	1.23772735155498	-0.319581059933247	0.616222187281158	-0.51861336142938	0.604030389623603	0.811676985465858
ENSG00000005156.12_LIG3	68.4438984790698	-0.00292929972562342	0.123093820344603	-0.0237972931331793	0.981014299206089	0.998516667793295
ENSG00000005175.10_RPAP3	50.5193580408157	-0.420042463290602	0.14519412819422	-2.89297142050215	0.00381616019536302	0.0435932001714267
ENSG00000005187.12_ACSM3	12.6127469074894	0.246394287308669	0.227686263688554	1.08216579830967	0.279178862857367	0.532274791352322
ENSG00000005189.20_REXO5	7.3584302581634	-0.0667973515651191	0.232370963275397	-0.287459976167304	0.773760143623458	0.913451985387222
ENSG00000005194.15_CIAPIN1	31.2325496063012	-0.256333822199892	0.124729751419196	-2.05511371010751	0.0398680229973087	0.177321118902986
ENSG00000005206.17_SPPL2B	84.5100121687544	0.180862240809417	0.22219573841362	0.81397709110307	0.415658075000291	0.66395016469857
ENSG00000005238.20_FAM214B	269.928474058956	0.188742052586328	0.175856946513257	1.07327038441498	0.283149818924689	0.536879431632449
ENSG00000005243.10_COPZ2	0.98128033251973	0.244382661270192	0.439240333902624	0.556375729657763	0.577954026910561	NA
ENSG00000005249.13_PRKAR2B	767.229613460222	0.443526547433954	0.213481091479838	2.07759171718419	0.0377469797157276	0.172074751595936
ENSG00000005339.15_CREBBP	1033.55001566873	-0.0114257896273424	0.0741002820010341	-0.154193605190098	0.877457084211648	0.963978349274001
ENSG00000005379.17_TSPOAP1	169.205963255805	0.425511642063573	0.202319269555982	2.10316912965047	0.0354509877617334	0.166192322543179
ENSG00000005381.8_MPO	40.9847335619889	-0.33218134292918	0.295774407119571	-1.1230902165071	0.26139918081356	0.513617218670662
ENSG00000005421.9_PON1	0	NA	NA	NA	NA	NA
ENSG00000005436.14_GCFC2	23.2958892754291	-0.183622760010386	0.170696564924262	-1.07572615823792	0.282049745053632	0.535408615764253
ENSG00000005448.17_WDR54	7.90824801258646	-0.0334512614886503	0.209248013208046	-0.15986417732622	0.872988067887346	0.96215479423999
ENSG00000005469.12_CROT	9.07084448053224	-0.323333098049089	0.177494840017135	-1.82164787448399	0.0685084318281799	0.24259126441874
ENSG00000005471.19_ABCB4	17.9027244854039	0.024520491096451	0.206449010699758	0.118772625808856	0.905455496578244	0.976724160604791
ENSG00000005483.21_KMT2E	566.570140978131	-0.180014299741715	0.0899590205853229	-2.0010700268905	0.0453848438929268	0.189756814107156
ENSG00000005486.17_RHBDD2	75.7035398136866	0.0717790077108632	0.112204210755225	0.6397175937314	0.522356215218272	0.754594384350662
ENSG00000005513.10_SOX8	2.5483233370458	-1.27535954514958	0.476139126579495	-2.67854388340557	0.00739430422050723	0.0649283850860768
ENSG00000005700.15_IBTK	82.3955379364213	-0.411548216547075	0.145509574702778	-2.82832396003984	0.00467924282584934	0.0494834220642415
ENSG00000005801.18_ZNF195	38.023680429591	-0.131848750003406	0.134134937096412	-0.982956065418189	0.325629062303478	0.579644950162931
ENSG00000005810.19_MYCBP2	867.430662454694	-0.214036718408624	0.0904385147527623	-2.36665450548088	0.017949680325897	0.112449457367651
ENSG00000005812.11_FBXL3	135.85089236585	-0.0384865265211457	0.106029744810914	-0.362978582941794	0.716620883161104	0.881858654077777
ENSG00000005844.19_ITGAL	828.022719100138	-0.124330440318855	0.0735334063209196	-1.69080213387971	0.090874599513567	0.285552091012935
ENSG00000005882.12_PDK2	43.8725833510164	0.218663397986381	0.19960488542932	1.09548119283788	0.273305880544777	0.526255504222909
ENSG00000005884.18_ITGA3	5.94400130457232	-0.38866304846839	0.249065323729233	-1.56048639228044	0.118644983197927	0.331126408089263
ENSG00000005961.19_ITGA2B	1670.5810478017	0.979684418476008	0.249827452006326	3.92144422323613	8.80198243417159e-05	0.00373550556917731
ENSG00000005981.13_ASB4	0.0429001565423572	-0.0401062431172969	3.07280840476332	-0.0130519830182468	0.989586319931847	NA
ENSG00000006007.12_GDE1	167.766977683228	0.10872950226509	0.164941416944352	0.659200728836792	0.509766878969204	0.743786546987345
ENSG00000006015.18_REX1BD	45.9384409731551	-0.127937427258148	0.20203688462799	-0.633237972827185	0.526578251861734	0.758126056103014
ENSG00000006016.12_CRLF1	0.0700876811212306	0.537760300315927	1.89215066249754	0.284205856845518	0.776252627344092	NA
ENSG00000006025.12_OSBPL7	31.5176783214229	-0.134096517055226	0.176890687139705	-0.758075618471192	0.448405714815089	0.692156282621957
ENSG00000006042.12_TMEM98	1.57098116839945	0.336986684112223	0.737431680329347	0.456973429676523	0.647690143532375	0.839997193274767
ENSG00000006047.13_YBX2	0.126236978448558	0.0266734357380128	1.78497666399173	0.0149432966133928	0.988077418069285	NA
ENSG00000006059.4_KRT33A	0.0236261797144598	-0.153068457709543	3.07296519737595	-0.0498113215991676	0.960272744552652	NA
ENSG00000006062.18_MAP3K14	77.027452220746	-0.1642973512212	0.128355758694108	-1.2800154265984	0.200539710507076	0.442510030459357
ENSG00000006071.16_ABCC8	0.63065446919955	-0.625735064179813	2.08671246489007	-0.299866452473976	0.764279024460849	NA
ENSG00000006116.4_CACNG3	0.224539793906276	0.434380420254658	1.48511449331012	0.292489516607224	0.769912374156	NA
ENSG00000006118.15_TMEM132A	0.868778448341771	-0.0988924712469939	0.906902052979391	-0.109044268807319	0.913167378227422	NA
ENSG00000006125.18_AP2B1	486.961324011208	0.216099684760721	0.139138849923835	1.55312254542146	0.120393860873737	0.333748213023256
ENSG00000006128.12_TAC1	0	NA	NA	NA	NA	NA
ENSG00000006194.10_ZNF263	48.2620108156845	-0.284283668506188	0.0998450457869199	-2.8472486167504	0.0044098907591202	0.0478722153760677
ENSG00000006210.7_CX3CL1	0.142602231746075	-0.686182106717184	1.64648034246584	-0.416756938433609	0.676856202427772	NA
ENSG00000006282.21_SPATA20	19.4883089882314	-0.535579375856609	0.244946971940077	-2.1865115196755	0.028778202825548	0.147955732040953
ENSG00000006283.18_CACNA1G	0.377641882076156	-0.43525671057215	1.62035679053206	-0.268617821158529	0.788223796887024	NA
ENSG00000006327.14_TNFRSF12A	13.2568356827859	-0.385537963754685	0.255360827069537	-1.50977723630923	0.131100275436343	0.348434555395404
ENSG00000006377.11_DLX6	0.0236261797144598	-0.153068457709543	3.07296519737595	-0.0498113215991676	0.960272744552652	NA
ENSG00000006432.16_MAP3K9	24.014196701973	-0.216080784261698	0.185352523275837	-1.16578280372333	0.243702271575892	0.494284696435502
ENSG00000006451.8_RALA	32.2860887326277	-0.383074900113065	0.117702417988614	-3.25460518704146	0.00113550101584829	0.0200481295706124
ENSG00000006453.14_BAIAP2L1	1.74634028657545	0.94477548162783	0.650770023397055	1.45178088673484	0.146562540044798	0.370148009984527
ENSG00000006459.11_KDM7A	513.033630519135	-0.0195189326099744	0.150164159526096	-0.129983963360994	0.896579114425283	0.972266131153222
ENSG00000006468.14_ETV1	0.298148405221998	-0.622778459239971	1.40132483249309	-0.444421196855543	0.656738091115816	NA
ENSG00000006530.18_AGK	34.3462952209109	-0.291301613432817	0.132747169187666	-2.19440923083641	0.0282060028942836	0.146303508277684
ENSG00000006534.16_ALDH3B1	92.8125636509554	0.134372027468761	0.139006685797896	0.966658738012979	0.333714660615296	0.5884584888897
ENSG00000006555.11_TTC22	15.2628085889393	-0.111758227137584	0.185106292157386	-0.603751638234759	0.546008776962853	0.772444555861192
ENSG00000006576.16_PHTF2	95.3839892133984	0.0158626926674703	0.131329373294895	0.120785565860055	0.903860883168638	0.976006728522419
ENSG00000006606.9_CCL26	0.104798574022323	-0.389859830039124	3.07198908773789	-0.126907947555961	0.89901325626619	NA
ENSG00000006607.14_FARP2	52.419738623338	-0.00949182233564737	0.127510368436515	-0.0744396118686862	0.94066059050637	0.988682302334022
ENSG00000006611.17_USH1C	0.0269985045773043	-0.103012339216978	3.07289845264026	-0.0335228582410425	0.973257637833591	NA
ENSG00000006625.18_GGCT	5.87516928609856	-0.0562574055602989	0.187099133953306	-0.30068234080837	0.763656735989223	0.907216226827928
ENSG00000006634.8_DBF4	36.5692700361563	-0.338993392865711	0.180658110071879	-1.87643606329566	0.06059542644857	0.225498247279984
ENSG00000006638.13_TBXA2R	66.6787591277744	0.681819120751474	0.211149113815686	3.22908824209719	0.00124185569893588	0.021322428038333
ENSG00000006652.15_IFRD1	92.308246060981	-0.000288815654407779	0.185334882710404	-0.00155834481984198	0.998756621231086	0.99912260020552
ENSG00000006659.13_LGALS14	0.271562291776709	-0.778298333207636	1.7716818325672	-0.439299155695392	0.660444785892085	NA
ENSG00000006695.12_COX10	27.262108830332	-0.315290757969344	0.12969049309443	-2.43110154373286	0.0150529951543946	0.100328800711663
ENSG00000006704.11_GTF2IRD1	0.689297746624672	-1.57732028449022	0.694747662195306	-2.27034989870439	0.0231863617476163	NA
ENSG00000006712.15_PAF1	75.7959976537314	-0.272321432339122	0.121712044258844	-2.23742386382057	0.025258650289957	0.136709189713685
ENSG00000006715.16_VPS41	127.271816786751	-0.0681123073157166	0.101014316820657	-0.674283700167418	0.50013096484334	0.735883116321181
ENSG00000006740.17_ARHGAP44	0.684432700749407	-0.938256617569856	0.644750980650372	-1.45522325010412	0.145607466253657	NA
ENSG00000006744.19_ELAC2	74.1599058426715	-0.130724800065342	0.123483446621713	-1.0586423009864	0.289762714406067	0.542880074987102
ENSG00000006747.15_SCIN	4.01204260720334	-0.848370805170675	0.719508404232409	-1.17909783983099	0.238359218687161	0.489043038490868
ENSG00000006788.14_MYH13	0.0669503160494516	-0.347322262684505	3.04517466411756	-0.114056598058934	0.909192927361964	NA
ENSG00000006831.10_ADIPOR2	162.882209804657	0.0561197145835382	0.118356122263583	0.474159794273741	0.635385961758547	0.832583121628507
ENSG00000006837.12_CDKL3	0.987517804160267	-0.414536782595077	0.384809471145594	-1.07725202646646	0.281367688118464	NA
ENSG00000007001.13_UPP2	0.329123727222218	-0.909313432078061	1.08679872275433	-0.836689824012255	0.402766940532776	NA
ENSG00000007038.11_PRSS21	1.03369174426035	-1.04614907966545	0.508662395420097	-2.05666683655955	0.0397182842923941	NA
ENSG00000007047.15_MARK4	93.5100159020398	0.0640683345681174	0.114233295279242	0.560855172841711	0.574896271226131	0.793735783761549
ENSG00000007062.12_PROM1	2.12416167829682	-0.0755544336649421	0.585903133010771	-0.128953796981238	0.897394208153303	0.972521159707109
ENSG00000007080.11_CCDC124	48.6755251895066	-0.0545043349830007	0.211636687471162	-0.257537271227738	0.796764047053129	0.92675521889
ENSG00000007129.18_CEACAM21	22.9390519347628	-0.240306706249424	0.146253297861297	-1.64308572704682	0.100365197515735	0.302403427381224
ENSG00000007168.14_PAFAH1B1	332.096294067807	-0.146129986628016	0.0791824912921125	-1.84548356894868	0.0649672265082113	0.235726380073654
ENSG00000007171.18_NOS2	0.143112461255727	0.145801671973122	1.05029080909812	0.138820287400517	0.889592162180714	NA
ENSG00000007174.18_DNAH9	0.246681668039028	-0.157180755356153	2.36747158078101	-0.0663918235099998	0.947065879735493	NA
ENSG00000007202.15_KIAA0100	378.540474757068	-0.0926635980267391	0.0634188215315788	-1.46113717960839	0.143977798730681	0.366632763871051
ENSG00000007216.15_SLC13A2	0.0737564850763727	-0.416169216476903	3.0723891865344	-0.135454589640167	0.892252465498448	NA
ENSG00000007237.19_GAS7	581.671087274194	0.562881975096215	0.146996108542486	3.82923045159067	0.000128544592069854	0.00480721556644798
ENSG00000007255.10_TRAPPC6A	16.4529866942323	-0.169180678203298	0.167585318923639	-1.00951968400278	0.312725466309383	0.566791681917391
ENSG00000007264.15_MATK	36.3269932534683	-0.195341874380632	0.186461956115623	-1.04762321735755	0.294812236177135	0.548254362917969
ENSG00000007306.15_CEACAM7	1.28788302470829	0.352286297627716	1.60066453079077	0.220087526680983	0.825802988922809	0.94238397813716
ENSG00000007312.13_CD79B	65.2574831100264	-0.0975322113630537	0.211889826760028	-0.460296810160273	0.64530319047733	0.838255476781077
ENSG00000007314.12_SCN4A	3.76202573334314	0.454328975947284	0.497322185487503	0.913550589949904	0.360953039280684	0.612743533658567
ENSG00000007341.19_ST7L	47.0907371208671	-0.217177320872332	0.146443748093841	-1.48300848413935	0.138072156658076	0.35816893545852
ENSG00000007372.24_PAX6	1.89493739499881	-1.26677258376088	1.73512403491374	-0.730076097311309	0.465343671045458	0.706618554072179
ENSG00000007376.8_RPUSD1	34.6999735150204	-0.353128875373328	0.117560027886212	-3.0038175536597	0.0026661515344013	0.0344657058414269
ENSG00000007384.15_RHBDF1	0.549803498762566	0.135848142427519	0.477566447549465	0.284459143067099	0.776058540381481	NA
ENSG00000007392.17_LUC7L	95.2240008500719	0.160355242835321	0.124562291726428	1.28734981199209	0.197972388890205	0.440189462184606
ENSG00000007402.12_CACNA2D2	8.47730395108102	-0.854672589345163	0.284842811522557	-3.00050608536238	0.00269531367979646	0.034578037339494
ENSG00000007516.14_BAIAP3	60.1301196527237	0.549217465379852	0.245102816228082	2.24076358579566	0.0250413928521161	0.136043967204308
ENSG00000007520.4_TSR3	47.9794867864045	-0.172467943867786	0.147811035649011	-1.16681371665188	0.243285606437187	0.493953373176797
ENSG00000007541.17_PIGQ	52.0579505302433	0.298358875361721	0.232045491388714	1.28577751533178	0.198520719471124	0.440856368802781
ENSG00000007545.16_CRAMP1	52.8135901323042	-0.138080711521538	0.167786690892595	-0.822953899304966	0.410534209982389	0.659139513581022
ENSG00000007866.22_TEAD3	0.701538333440902	1.0572524995788	0.588667996860911	1.79600811529867	0.0724932263823715	NA
ENSG00000007908.16_SELE	1.36746571298291	0.400967729349585	1.7172702592524	0.233491337306537	0.815379895510822	0.93717881220299
ENSG00000007923.16_DNAJC11	40.4632230209826	-0.218583472693193	0.13282971315838	-1.6455916940253	0.0998478503476813	0.301406153433459
ENSG00000007933.13_FMO3	1.38084605439959	-0.164297473961894	3.07210215546676	-0.0534804722133115	0.95734908929626	0.99337248718312
ENSG00000007944.15_MYLIP	238.044058361502	-0.223240977920932	0.151265171111727	-1.47582537526793	0.139990776809803	0.360678388722878
ENSG00000007968.7_E2F2	285.929460396509	-0.529531189205113	0.239544018514507	-2.21057988627273	0.0270649428758688	0.142749795307422
ENSG00000008018.9_PSMB1	72.218556002378	-0.0920885125262938	0.101992036933319	-0.902899042858614	0.366579478684068	0.617220905888434
ENSG00000008083.14_JARID2	355.320258801432	-0.094366948065983	0.0617404626357906	-1.52844575562476	0.126401901799791	0.341863673383622
ENSG00000008118.10_CAMK1G	0.173088224499262	-0.452047311299002	1.96413595230961	-0.230150723918802	0.817974650644607	NA
ENSG00000008128.23_CDK11A	20.5411261432957	0.145883999985505	0.170237101428051	0.856945981585346	0.391474739024057	0.641415218782664
ENSG00000008130.15_NADK	742.308074491753	-0.243232108796186	0.130195633587997	-1.8682048091251	0.0617335287255609	0.228027033091779
ENSG00000008196.13_TFAP2B	0.00337232486284448	-0.0116026622617187	3.07302335302427	-0.00377565053330952	0.996987473890017	NA
ENSG00000008197.5_TFAP2D	1.25145850626375	-0.080216681122276	3.07273603945724	-0.026105946001286	0.979172834457043	0.998157137359961
ENSG00000008226.20_DLEC1	7.84314698728683	-0.240968625199855	0.217221537692603	-1.10932197497312	0.267291308488016	0.519511086552957
ENSG00000008256.16_CYTH3	16.6556118314019	-0.257370137819821	0.132477065765449	-1.94275240271019	0.052046081342205	0.205088451243806
ENSG00000008277.15_ADAM22	9.16287233221469	-0.63835490493674	0.258086738161006	-2.47341227017448	0.0133829657772059	0.093441167702742
ENSG00000008282.9_SYPL1	48.2418857935346	-0.309886609870925	0.118524143405804	-2.61454418455431	0.00893466033462462	0.072335773171783
ENSG00000008283.16_CYB561	15.6220012470979	-0.335938495870391	0.186730570466481	-1.79905462202127	0.0720100407673896	0.249920431343725
ENSG00000008294.21_SPAG9	351.802189704418	-0.00611458044300373	0.099796852787569	-0.0612702732822591	0.95114396479301	0.991077490032411
ENSG00000008300.17_CELSR3	13.3839957130573	-0.0445943493817899	0.261696846357798	-0.170404611299058	0.864691945889286	0.959288017458068
ENSG00000008311.16_AASS	6.41985975037785	-0.211468728526121	0.246130085073047	-0.859174645242416	0.390244169621747	0.639939815426624
ENSG00000008323.16_PLEKHG6	0.101778860350246	-0.302022326375372	1.80646002848064	-0.167190151796159	0.867220433084506	NA
ENSG00000008324.12_SS18L2	13.4820495868702	-0.2712591784466	0.144577432064069	-1.87622075294844	0.0606249735298701	0.225526637434578
ENSG00000008382.16_MPND	20.1336018046165	0.0130869392806059	0.137546330278559	0.0951456811250593	0.924199114338842	0.98295004327378
ENSG00000008394.13_MGST1	12.3213810065573	-0.365409627467782	0.256902341433777	-1.42236783607508	0.15491949530121	0.381843826446644
ENSG00000008405.12_CRY1	43.7083946794023	-0.229550967192514	0.138544710943123	-1.65687282921072	0.0975451887050362	0.297606577072808
ENSG00000008438.5_PGLYRP1	45.0369192530848	1.2484974870905	0.336577448946392	3.7093913778203	0.000207758065074701	0.0065798087894888
ENSG00000008441.18_NFIX	451.030057786747	0.377913756048499	0.297971423004663	1.26828859035447	0.204694910086577	0.448632871336187
ENSG00000008513.16_ST3GAL1	524.385047225114	-0.10462129539496	0.0969581426029193	-1.07903568061761	0.28057182196937	0.533998949284672
ENSG00000008516.18_MMP25	1602.7302938287	0.315308602759701	0.195942946926389	1.60918577425579	0.107575726077168	0.312427374670924
ENSG00000008517.19_IL32	123.626079092853	-0.23221118656983	0.152234061016836	-1.52535631657458	0.127170248148281	0.342854806878144
ENSG00000008710.20_PKD1	180.754436692595	-0.33466726591514	0.19053386338116	-1.75647131683696	0.0790079648762152	0.263488570867417
ENSG00000008735.14_MAPK8IP2	2.01529813269522	-1.31831525189365	0.491092635232922	-2.68445331351464	0.00726485289243508	0.064445615341835
ENSG00000008838.20_MED24	72.3942036808911	-0.140082963060486	0.12038158493996	-1.1636577399305	0.244562741927062	0.495440995444404
ENSG00000008853.17_RHOBTB2	39.6303705824528	-0.0602135602700433	0.14091410193362	-0.427306844693287	0.669155848044302	0.853562968489367
ENSG00000008869.12_HEATR5B	173.877513060638	-0.425484154551939	0.119321324927718	-3.56586850514513	0.000362653184454616	0.00942898279582001
