"output_misc_covid"	"output_misc_cntrl"
0.10120815569124	0.528016074459023
0.120672981664645	0.767953381349185
0.470844924289782	0.291330559940822
0.211878458015989	0.773535985592306
0.0914825492330278	0.559112079359713
0.0262521579996492	0.433885701263441
0.563783803277978	0.622257808936583
0.497056693424533	0.603996662858681
0.115578673664973	0.594609888539699
0.151031782159665	0.206039603262078
0.416601661317485	0.34550212906989
0.658941632611393	0.538484670883217
0.15922009908819	0.553558310615262
0.223927146303549	0.577810753385669
0.437295200390308	0.428903733933776
0.373097731374289	0.531524893963284
0.258667377739096	0.74134645702401
0.36124499033368	0.602646829364595
0.282100470439393	0.59087112608837
0.259812161159426	0.387592855823834
0.159809729612965	0.879444445594854
0.288721639242931	0.386450236895511
0.254991667576533	0.175429983390512
0.52421759155638	0.182380739384071
0.296426157962626	0.946306778870284
0.271309523333024	0.351794290981896
0.227462923560157	0.556896650499091
0.354187244698479	0.771612059237904
0.407360182366866	0.514116561193029
0.374388046931237	0.324701538159642
0.17277296757134	0.615743613551564
0.541263356836334	0.249348713193695
0.481837297145945	0.49690436133473
0.267902647453913	0.269822154145632
0.601457923128822	0.819430852408743
0.101800203343728	0.363534069894518
0.330223373004306	0.864686025714361
0.394316888106253	0.680879452660496
0.379496392653258	0.21955593824839
0.308491819781058	0.272288001310886
0.299868830160561	0.770174899374654
0.330331634383461	0.542172967859752
0.262293023013245	0.866478186096387
0.106422786390779	0.623616536713002
0.552494189734246	0.593568813192808
0.684011022403254	0.943314984457694
0.257167080090417	0.770252809061409
0.525546985962157	0.736885606780739
0.337474406743178	0.727914618965504
0.324305257341523	0.335460332348638
0.357030197392736	0.345388825810115
0.301536064489307	0.447923854153766
0.304748524798401	0.875728787672847
0.257273717863799	0.7071891992104
0.413906185301314	0.591746875960246
0.4062499833421	0.829342461777021
0.504499714441087	0.477892983361789
0.522078685990934	0.471869361711899
0.131475895489546	0.448846743704906
0.148050754010956	0.383454725537951
0.455580740544843	0.458855647508766
0.505292388216847	0.779116882730477
0.34251627141396	0.668854867593315
0.326986975963538	0.922328249388947
0.404077453214247	0.6261637012262
0.453096051604104	0.482188767516474
0.273819432774131	0.448294511271271
0.291128096096412	0.599259312551155
0.255535557358416	0.55352167618017
0.210579076930593	0.500640576582924
0.10848762821678	0.6888821036299
0.41863930425313	0.532083048935254
0.122829333808917	0.532667357893159
0.246373409415752	0.720008929221235
0.221453286201196	0.726016680242775
0.350441697712917	0.559713011631952
0.309643638896669	0.748283486946257
0.24517315019441	0.587608436243506
0.333222317502025	0.634705987903295
0.528509902357061	0.500660187502108
0.0434443723403327	0.821307657975976
0.543617038708769	0.78139174387257
0.308048068322712	0.788462490042896
0.437395446686236	0.634248036616233
0.445726121126047	0.587162316533447
0.502373393353398	0.550154821007304
0.473472334611314	0.501286399268955
0.204629010508697	0.592765536913922
0.445430510207567	0.599500179215889
0.328060218090357	0.873834562354671
0.318568471681212	0.736427478312563
0.269551517797626	0.711228870674262
0.225829435403231	0.305403679715341
0.25393899772503	0.217008044012973
0.656400820654799	0.742333944188793
0.36545903622266	0.702596259100832
0.22917255718639	0.723215273244588
0.170316815254678	0.707665166727058
0.493300873183265	0.687037299682097
0.419389317390025	0.813111619585422
0.188046677172997	0.379927639233612
0.172120448069193	0.324503658653193
0.325480888251049	0.220389518880501
0.519369938276949	0.439232741166174
0.593506835651887	0.310461738767526
0.206764437623853	0.720371263974096
0.535864932362599	0.261687489424838
0.275735455272624	0.617295794247671
0.557814670401364	0.398942338459645
0.247113385010561	0.442875674386602
0.222417386027719	0.481177641115896
0.338114052731915	0.750870695766853
0.663036052960712	0.21843284401699
0.441904906162319	0.805271991770477
0.28341620973093	0.674055441160825
0.169878515964615	0.828076943804366
0.298135094548836	0.719925169108873
0.412502838851671	0.337103529969935
0.273692571283957	0.57239605501852
0.241227691244282	0.285937154966275
0.206705628806265	0.848171325251959
0.393122754271553	0.645943543979761
0.29361146088673	0.800420451123801
0.672607531963772	0.665515490091396
0.262233305312015	0.874253493450058
0.390823881817594	0.342508694316958
0.389658468779011	0.938814082284434
0.313463083158002	0.624642169946369
0.347509921858715	0.37674303172563
0.274217616867541	0.446182021138139
0.181252865331355	0.602058889175853
0.295833648266429	0.584837624367687
0.280545382332461	0.362328261811625
0.291050298417288	0.856899777161535
0.547625314348386	0.433615037859293
0.621066025317507	0.353133145170275
0.494849375409392	0.550378115872427
0.33490600121144	0.460455605649517
0.169020905162582	0.333526335889382
0.800069120976204	0.563505177051234
0.477765535333766	0.480796754316311
0.129491713011499	0.733944796005958
0.332890524763656	0.612207627071068
0.260447416258395	0.84840232677119
0.521170934212126	0.76105263470458
0.213313514693559	0.603812879934262
0.115524304194229	0.325475199425677
0.299699966881626	0.379270124437381
0.513937734498346	0.584990120622175
0.174150936206166	0.838647891214347
0.208210099110955	0.488175204631715
0.178097337998486	0.420445786207712
0.208653399181414	0.705176867595641
0.226321932002855	0.640429591443185
0.23950052277726	0.550361504261103
0.447787121406278	0.797893358499356
0.257715608503151	0.535788827861538
0.432414198853989	0.715601791432839
0.156841052048616	0.635734544799494
0.43022904000618	0.590298777721666
0.476359520360281	0.621030697647376
0.233653042286245	0.300736080919287
0.272646470267128	0.706435743390403
0.159819099210242	0.41964178739043
0.299664738224793	0.214487855968252
0.302184800799634	0.803075767480216
0.453443597703175	0.469643118597888
0.34295445420572	0.942332139012339
0.306343952712747	0.358263077028039
0.236958267047993	0.56768084539225
0.45856956825022	0.584407727274866
0.240932323626993	0.0660997068482993
0.580961627747024	0.671207594075402
0.312706901376206	0.422277215680261
0.37713753890645	0.82235785829971
0.321507292230209	0.226462285985015
0.0511369147602148	0.654995376403139
0.44801229657057	0.390998794783042
0.484921401157021	0.396737359310823
0.399731647902736	0.178173527956489
0.279825897970053	0.549389577574599
0.178302579354951	0.25860531580774
0.334528437835602	0.124618962244474
0.0876347756407133	0.482168596822514
0.303940222985084	0.264984820685833
0.541311072336124	0.576892552214465
0.625442767823659	0.257334712876133
0.579817398618925	0.352297068287258
0.261970146201812	0.306908642990445
0.111603668793108	0.574514040819875
0.303059534675894	0.0411887647516955
0.249440344027961	0.64373478310402
0.251335552271421	0.220357644359947
0.397715690853079	0.439235571547461
0.413974887653895	0.601392896319299
0.413131108075	0.471600939504038
0.50492164196557	0.79291577758489
0.406188546663024	0.593599221862144
0.231622084962142	0.0906524236577269
0.423974861630647	0.617655707750578
0.346448004205815	0.923728957459242
0.254305167806462	0.819850162039569
0.452147638713614	0.353963212951386
0.245516104982438	0.311395888921288
0.42663879798136	0.59562083120006
0.180606408569407	0.177856507916665
0.171339023989697	0.574402698916409
0.316097983922639	0.262610914478089
0.212797618055535	0.543630388241318
0.333861494497955	0.23893125582024
0.592534911367821	0.615584467805846
0.528000020623851	0.515926683898688
0.18577082155389	0.319530916875902
0.295817441821446	0.400310372922437
0.292209413353945	0.308493074891251
0.189947313172449	0.603016028577386
0.477757161572078	0.275484665332802
0.245311175570482	0.406735239123353
0.203714307967478	0.345359934783908
0.579989998714657	0.190703177558823
0.45068306930629	0.524979515963612
0.216552095480833	0.579859156656355
0.616313815907145	0.578187737888153
0.255031869613866	0.66563142049034
0.262598509901592	0.938912087767387
0.390109410070882	0.931217075678204
0.656942505023655	0.571771877617701
0.388103297920175	0.83898956785507
0.308580097683482	0.226011547121071
0.506820603750444	0.580281919445184
0.248924403499025	0.620675456302911
0.240350911047109	0.315031866323013
0.371629096373566	0.3459356373085
0.376216332084373	0.810872633922319
0.339529911750275	0.775051696695985
0.241958360212471	0.802528835677847
0.481610907264336	0.819878019141812
0.422963977045913	0.294815069727936
0.345824318072593	0.311089662445869
0.333368654982785	0.762402636203203
0.255390016365897	0.941246578512666
0.321338887885729	0.242845673374423
0.338293098712797	0.922763273613086
0.249472677077974	0.638813318660218
0.486383748323933	0.634714669129792
0.237433805634011	0.638414236393303
0.435491153373663	0.780174333776456
0.254490872156568	0.782650821481099
0.278578658242736	0.369256795727281
0.260336322161688	0.842773335954562
0.529647067201915	0.447734719162785
0.646730408546946	0.652588276208806
0.298137492927018	0.541413465225024
0.291169939610387	0.402292227260228
0.226243876217708	0.259301727736946
0.282601110591815	0.651070210731707
0.297989213968104	0.397034119589889
0.167093053915487	0.83995518143931
0.471413305659939	0.477988029803266
0.407218915055248	0.595968026920275
0.266073014011864	0.339711581738871
0.394547700209153	0.819454271697512
0.288293684030183	0.514885506674726
0.211790032434318	0.601161676494107
0.478474234499742	0.612155000024856
0.267989403929204	0.476532688393549
0.371571029741016	0.623932524340651
0.482736948911971	0.848707045594633
0.194602452012791	0.55441732259895
0.499511054757365	0.234515348082877
0.147993506735405	0.327045703996036
0.434050897585221	0.525552991124537
0.217007992038103	0.614483971526496
0.507389483595943	0.587352759303392
0.181662056896259	0.228065732468871
0.329464794176625	0.789706046367919
0.244171898155349	0.808028602272389
0.236034891604564	0.656497171592358
0.259188122336394	0.492994697193373
0.241773410665155	0.73147868433548
0.221026377535826	0.483803475515016
0.39590270160671	0.595367505084326
0.545505465954637	0.628811379101626
0.364851546794192	0.469003334001911
0.463117369029568	0.349545460333226
0.48265640583838	0.424452323242993
0.357738700323242	0.631441764341248
0.126367062732672	0.232529576678424
0.212869082748016	0.442522147128438
0.167942083572488	0.598748163119937
0.521698013156251	0.772160913710508
0.337060759141957	0.226252105242871
0.523958876458793	0.639194429730806
0.476433629575292	0.8117161937232
0.349153773001335	0.123336264836932
0.463180721123431	0.463041103138801
0.327714921154248	0.556543414464228
0.340057281218496	0.922396855845042
0.308571312129983	0.862461456941042
0.245293885231965	0.469394144977026
0.372106594300334	0.34241680969426
0.388882188772742	0.465681092083119
0.506243342333347	0.715491239992097
0.21666861216341	0.514864522809888
0.390385808560894	0.778623277647955
0.254581684717996	0.76324187656857
0.292411534740821	0.284758944927388
0.119459815440193	0.621711176861034
0.346204054361296	0.460332153389145
0.431529140070911	0.593794371399897
0.219492334388022	0.69434233241319
0.398748687098578	0.231667403278989
0.363507648814875	0.576542386563904
0.280069816463102	0.608600836354987
0.328724378725934	0.559799022096712
0.36609408012404	0.226563819598613
0.610175396184837	0.51867407236514
0.21861363445729	0.684302592606625
0.559658198004357	0.777075205973211
0.265250346758823	0.773388667552346
0.593040104122777	0.936537211325761
0.441470687963629	0.212999714338317
0.367955569629946	0.512461437048742
0.347569455584865	0.861454021246546
0.26282229667294	0.469052515082712
0.313289541246733	0.537178040068791
0.203393218418256	0.436120583359646
0.249956834735837	0.618153140790373
0.337629760194895	0.388537219803165
0.241513358696203	0.725759596719672
0.430964584499034	0.312755151040334
0.357739331162756	0.296841729833261
0.247003071466234	0.749135370451715
0.392008664218601	0.881760389797451
0.499518911303741	0.803381933657286
0.201468460431947	0.189033066212334
0.611059152353733	0.940268415360204
0.252637653414854	0.234518599148873
0.318506234033345	0.961390734474509
0.358371077607074	0.367294204024465
0.241554432673183	0.781826497836996
0.372730900620062	0.438000177902771
0.286485344648043	0.557604058321251
0.1954820091198	0.719878152539168
0.306049746750965	0.349688382561553
0.154719056322237	0.605876959129456
0.471004119910155	0.786992467870781
0.468368630005957	0.48842575230584
0.339411917325847	0.791373999167437
0.334555477204802	0.160685944540365
0.246612815342287	0.285056250578484
0.446462172743401	0.233991746592834
0.35012387811142	0.91655804182026
0.346587119636246	0.642987492809669
0.310066486922486	0.367324400021794
0.295426993526074	0.703864713843482
0.430934880702544	0.728797458396968
0.232929923866318	0.357289915642031
0.351602594868263	0.578238020210628
0.390282195512243	0.75181455145333
0.254805638401972	0.521722709691634
0.439932744274176	0.334672706639207
0.573875023500942	0.526602452177082
0.328547973701731	0.714798800337997
0.242630919714347	0.278813458984926
0.296402450213155	0.320216249844367
0.495496765300458	0.609825179182892
0.716168537909764	0.935981780250032
0.460036790462405	0.802639092313631
0.385102015951416	0.623516665321854
0.236078914755748	0.813586851939532
0.155764906276749	0.668990997758845
0.314370431378577	0.70694280652806
0.589313451367185	0.492063091477908
0.410182282007068	0.242639069305496
0.175267816348856	0.506954751516276
0.293917382759259	0.49658069840064
0.526605267626645	0.472282926676212
0.147481088615028	0.472407933001686
0.189668188354173	0.26789420349762
0.278765723377714	0.449515437692584
0.358993093528866	0.153723651766864
0.26317063175965	0.333511422342692
0.369051685591227	0.532313840638359
0.199004126216776	0.766258075666976
0.148400453439407	0.621312642658792
0.314152619682449	0.600506914673587
0.417613560510233	0.549543978034022
0.421964632461078	0.164137566759872
0.373156450405971	0.39932679232092
0.485005239454799	0.607497402614548
0.177565718795781	0.539111836529662
0.302037275260986	0.0757635158050652
0.424011735886716	0.835256605763937
0.280120291699484	0.31603299623021
0.314183284136113	0.246254172345068
0.162804534531984	0.128801781830102
0.364919132619895	0.353701143602094
0.414971257064096	0.795740841955424
0.605158119990383	0.232493819704226
0.387957247790682	0.672139708081149
0.419598684883255	0.715669964138221
0.34450720471243	0.774945014457746
0.435622139413603	0.822326595094821
0.284373585812314	0.194750139989511
0.492562710054297	0.476765763628114
0.465235463022073	0.333665060144156
0.316605865944946	0.0646107053310074
0.372151903704554	0.353630672189403
0.315188210920136	0.831514400384404
0.368424321140768	0.452487902300557
0.304431357898779	0.498924481610732
0.171956933461274	0.540155980820593
0.543617335122583	0.762656677519386
0.269837127048238	0.62246266824182
0.431967483739735	0.634015872013809
0.256407996813058	0.72098510018081
0.266057254979451	0.68583682902713
0.170922956605816	0.566086060611441
0.607191069586317	0.570342402840799
0.0692786993117245	0.6873957469233
0.274110887379189	0.779898522272493
0.298057940258798	0.630419409010603
0.072418857657974	0.792685108087331
0.207584391289889	0.660907431886591
0.465600232180233	0.578821452853958
0.292521900651168	0.363646079091085
0.309475215549677	0.728076184038177
0.569478971829569	0.221197636481568
0.159635620885412	0.783708979483969
0.443895196977206	0.753564349707455
0.334392992829767	0.859471096929632
0.223710113356221	0.63249579287238
0.431886794501712	0.808110499967217
0.157328594165573	0.331591077763101
0.290503770037701	0.657207778104179
0.0922962879202287	0.279890694220357
0.488519545667291	0.542515577906261
0.209950903868545	0.185558506476724
0.157523802594017	0.763082792579262
0.337825620901775	0.421098721929547
0.508518168223531	0.78206505901921
0.15525735067793	0.686358605904418
0.350699232353568	0.58779333778585
0.155704598247909	0.339900728192594
0.211282319901143	0.358144750062463
0.0941289107515229	0.249355037920911
0.177752921462892	0.329088792548265
0.335068206114088	0.26022555406344
0.278028533348213	0.681512761835678
0.35108422530594	0.381684198276935
0.346147309384103	0.521236593806873
0.276004054817758	0.717232517154336
0.0946684297325546	0.834458286785498
0.325535236892826	0.535507508757848
0.141837791955112	0.661975635468342
0.579263679543044	0.735019690823321
0.178652350671858	0.493544588497365
0.0840888840533846	0.646081728458659
0.293966563535388	0.673905281343946
0.138264901266251	0.25824047219278
0.415852063857164	0.653061838881081
0.31284249257364	0.517470720742181
0.466125005274791	0.614954549379136
0.496494331730544	0.348562774313937
0.261898704486591	0.497721474854508
0.180377160772114	0.84928929533033
0.397240691131795	0.444310275808843
0.0927593027620646	0.233558378253748
0.391072580655742	0.708622489213973
0.451448348646179	0.379065703222793
0.877904616620567	0.947966971090539
0.488501684711682	0.640309137541962
0.159890689516408	0.585670546474114
0.238058264908497	0.629428167865568
0.544554714104255	0.605444963636928
0.365679225005602	0.415391217700616
0.262453061658012	0.722289032209947
0.287805555015034	0.577696027110121
0.459487736499314	0.712409085238699
0.501886353502137	0.599969632466314
0.215437480806408	0.297633064459097
0.492367530636691	0.462755566971
0.207316685910328	0.924337952102956
0.312332579007891	0.826979033520951
0.245375210498813	0.290767202950234
0.522581803857394	0.937746145070035
0.283027819866526	0.412901059798939
0.262021256158536	0.634570736622589
0.1572837097348	0.367061018297173
0.269241321112487	0.303754679899633
0.30250598941696	0.661703871182507
0.255774340575168	0.660607507339325
0.251735711625277	0.375102642508375
0.227808788394121	0.361875639194991
0.191195591050029	0.608564509456671
0.215848469996807	0.649145356656625
0.685344364146842	0.716839064944031
0.352862574960247	0.445823496028524
0.448625283410963	0.387693386735442
0.270990326313016	0.544141317579973
0.315862218034676	0.72647111314501
0.238653520680306	0.927030144690162
0.399338058839783	0.70656847046147
0.236659763930707	0.119620926052258
0.487832214921385	0.396472632626848
0.18850502721257	0.366593754570857
0.633368868254219	0.679215603504177
0.144536218548957	0.551854610021897
0.48546738670389	0.782423641986902
0.633930950098878	0.529947536057876
0.300209768293857	0.664096012803387
0.264225069660321	0.480325342189253
0.282406602717687	0.619260876778686
0.329215986199592	0.609554760859272
0.325914141931567	0.511840712370986
0.402355524736997	0.965894931549129
0.480325662631306	0.588921297901152
0.398624386390566	0.613912678613234
0.79183281062641	0.379750968480155
0.270902630521695	0.525301880796466
0.350174159841876	0.932200691890643
0.364261412096749	0.644515064375871
0.186137978426842	0.4908141398551
0.361310907500394	0.214455077631453
0.195969612075123	0.723541837059071
0.534817720273808	0.445511577779062
0.524497338999791	0.306681071393583
0.532185802525378	0.549172647659891
0.216104994552425	0.753501931839596
0.177751787180876	0.733937577256983
0.140611312742975	0.652907381433179
0.186078914002528	0.531488340274536
0.400390218035111	0.674716173823775
0.169947921912194	0.690468696398154
0.286124281167696	0.710424517100748
0.336543263405678	0.250134329667668
0.0227065507989905	0.691344307068
0.499847894270505	0.406095095406887
0.427040306949038	0.355655031571317
0.282625022543463	0.272084577256298
0.229646575648489	0.599786281163323
0.327599662948317	0.227347785467191
0.276904344035061	0.693192247795268
0.232985278277004	0.355825872115253
0.350081328077413	0.829795606878345
0.699848147698273	0.515017247498474
0.392465042697504	0.664055774787109
0.136772626037977	0.604153207451744
0.211321454048753	0.705355396172279
0.535523976645752	0.443225506268517
0.47272687669803	0.626635721648282
0.203868701847744	0.758558248008548
0.106667145024	0.470250963103159
0.421232841138092	0.772205851739198
0.438131838598432	0.474188468376149
0.252985011538959	0.536445019821057
0.286233259713672	0.463721427400286
0.282427861955796	0.59769816939382
0.38769692161624	0.767908136094309
0.419775485219983	0.466545502930878
0.357796387444676	0.551937801949452
0.417320767028127	0.531316998152275
0.327454556016459	0.294653816554402
0.47344450011641	0.376224584401521
0.394778146050564	0.612357537559753
0.598432626753099	0.514207733850042
0.469668569143386	0.514832950272287
0.356694670555686	0.364846095942002
0.443623324322917	0.815560030755597
0.657834474925597	0.52229303392539
0.2367316480406	0.529752932261051
0.264885202570883	0.260731685150553
0.261927841341252	0.739183394017945
0.309462790955612	0.582962059077763
0.37108599441299	0.740191981233959
0.3126478566338	0.82992453485645
0.403708839621644	0.474703977357857
0.329505009463724	0.466460238204244
0.561431706019722	0.36908158795173
0.326175196248809	0.441175305048997
0.419468695441274	0.5174367525168
0.470462207222018	0.296255682623355
0.362191855804035	0.723194585088968
0.455681690479691	0.469088724817637
0.263341764692572	0.577072551761484
0.434164829475507	0.727275676355295
0.486513271205079	0.453599526957079
0.11080328288491	0.701593565392019
0.286662534760697	0.640711823171111
0.196226207711574	0.34515139772381
0.290792219565715	0.377717767196938
0.403443939191394	0.461516082041558
0.349544300380703	0.659537745140058
0.432518292049078	0.494644154154607
0.215362621141395	0.534176011204875
0.406204682715703	0.652529192650304
0.231473857881179	0.68949561962746
0.274804226827426	0.608452425469203
0.264304175410926	0.628512653384676
0.557610694151892	0.539609495006831
0.526797261427307	0.435309576211888
0.643946370289805	0.695498533089441
0.42265174379439	0.234744815428324
0.295200603471799	0.467271514478257
0.33155893212082	0.496874121301837
0.390963952287655	0.778951739229186
0.324035601201665	0.657349813673304
0.357937631576752	0.349264786282049
0.392292274288516	0.331421725822556
0.396522607909512	0.793243487026364
0.231980684837782	0.38681054258864
0.424421728628101	0.292512689683672
0.339280497593246	0.406341729151634
0.278864163760193	0.810882276757884
0.449096713665558	0.694199253314565
0.400898082025141	0.618122733201738
0.361630496400914	0.260586239181588
0.336809879646893	0.563951445461795
0.216794965323693	0.603560621389968
0.186129114719244	0.369138443977391
0.31931924800445	0.748765202312487
0.350947700011216	0.639107472545523
0.318709096790374	0.680204367687562
0.464233594374173	0.597120593807871
0.266896874552963	0.523746104633212
0.0694796251326921	0.432275897944531
0.497488121250671	0.689636400362359
0.319598809929842	0.784216083663409
0.328645010086219	0.236089872348972
0.456538423438795	0.7909658905035
0.329613687115658	0.563204093051523
0.371121847733017	0.581922047814373
0.454985372017011	0.713475203753522
0.326372714401059	0.788379856712722
0.169762454658466	0.745831344040595
0.265194202805127	0.603184424751952
0.588123272845764	0.681832095668235
0.21201588830228	0.768301102464381
0.199705502134164	0.799336368964564
0.326297044451246	0.568067245707498
0.0640154843294518	0.342650396204081
0.340303929072356	0.82922776852194
0.413611209857317	0.590865084468177
0.258422357770693	0.702299076373927
0.271046397906924	0.441638977947359
0.498427245922867	0.531022044563033
0.142638631068804	0.527021823766228
0.338191050252266	0.598074768720201
0.562431145491193	0.531753823093192
0.373242613652102	0.677190938506711
0.200936278503162	0.564104132736651
0.45506823964005	0.464552326812951
0.180812954099581	0.58457506256862
0.448701768776788	0.635145831035234
0.443058063068109	0.281858827473582
0.296343743958796	0.689232759939861
0.340194959483548	0.404702931827776
0.352076233600324	0.495929462086064
0.273823792113396	0.400097373398879
0.398604865179907	0.525761663586729
0.283033666515206	0.516887495852899
0.199792505872875	0.375099705356213
0.221449331295958	0.716899866061899
0.210427476035485	0.951319676633136
0.404434923649509	0.366777347929159
0.224638379702152	0.559811176553834
0.355209737979104	0.29987819991846
0.2541279864951	0.712672368915562
0.243498178222663	0.620091974198155
0.377698813575351	0.711357702995037
0.198046773337368	0.332823709825934
0.251903869093342	0.637012758725658
0.273026907707851	0.610620239637666
0.431550226588182	0.315632461611433
0.230464313563764	0.370877744281793
0.404822880326738	0.222423760343354
0.252338538461747	0.420237243801909
0.737676255327399	0.42083857150424
0.267546079651256	0.47950420777947
0.349152313682823	0.576191882617743
0.419772608978031	0.481168590851102
0.251769999587666	0.482612779607762
0.285691310358233	0.220542246414488
0.375518643981855	0.588893359324677
0.130838498580299	0.442852921592902
0.273455785714281	0.430995432885645
0.546561774670504	0.290250557435216
0.215213815817181	0.27101039089253
0.685596364753221	0.790876942520877
0.251595778606346	0.553070664852624
0.178653094395553	0.31987684594041
0.24655175446006	0.58417406739945
0.182820347133452	0.480117387654285
0.337299828905938	0.790382044048448
0.220361300024621	0.849828242719736
0.282724002543582	0.745675220130177
0.531792436354884	0.511500971304458
0.251928108868298	0.846802972548947
0.242228741816015	0.276232263196506
0.407954725986984	0.505724293432542
0.350359283902468	0.238610513902695
0.179455909528344	0.386987079136203
0.230643174572254	0.462404597715079
0.386265357873901	0.749023410853915
0.467762822962509	0.495926398199065
0.173276177114981	0.28597315522399
0.171460685617566	0.771289881812632
0.233264616030814	0.715296311305333
0.676735007369261	0.62890906220143
0.452992222144797	0.364416287833319
0.71096906102136	0.572366485188308
0.395006677144549	0.415144346876027
0.393314920050597	0.299543252490427
0.490096799456214	0.72010076879747
0.376524213318192	0.25288914341512
0.211780407218144	0.301220550275762
0.438888549910538	0.697033100735783
0.219484819565131	0.65279528697554
0.344892718177666	0.538430759705061
0.417094449108335	0.354123559200812
0.623439292439797	0.92624384784325
0.550077370429454	0.263179237445161
0.621621170095189	0.631963750563385
0.347347097545903	0.446422141508662
0.47474426761579	0.933271575494571
0.24741145896122	0.912898134909709
0.139752691403915	0.443763860309367
0.199759853639771	0.862233746575618
0.137276479601076	0.504746569070908
0.372070378989081	0.534251015980189
0.193265597233851	0.473893734068243
0.407977212977577	0.837539848329372
0.273232179726393	0.51200076801413
0.288309761492932	0.643206266524678
0.318291224422183	0.275442829549124
0.199390449077293	0.580389408350016
0.256726963560638	0.500453236509416
0.241962754935942	0.22674909983714
0.497789401574634	0.757377601854975
0.219635014853793	0.454348270039559
0.46764048796702	0.640068141242394
0.277916547193598	0.451606653534139
0.530995089741475	0.134137370702565
0.312619450117755	0.798346097198099
0.376557848872853	0.684011130230068
0.439316944297181	0.688658694023339
0.382402933467895	0.815310808024141
0.518806041090868	0.580819695980141
0.308464278043577	0.591382165974458
0.386206178512148	0.642453743117556
0.642800889145122	0.971544382831476
0.393838854587367	0.385642251328552
0.236253246053878	0.292261120239459
0.392270701169542	0.583231545819675
0.257788048420829	0.855109621030662
0.725222074318086	0.954776644081472
0.39367451268652	0.320998491459623
0.142340513220234	0.348463618564197
0.609820659799782	0.69857583615033
0.333843056873314	0.476185606244334
0.558893412041125	0.192228086117564
0.73377228353316	0.49130536311606
0.343019083680185	0.731310267395198
0.476419436073389	0.430903242152102
0.336671933285132	0.828517652873026
0.390917362251261	0.642615756027847
0.445317447575305	0.583143379859535
0.387305241882409	0.633241444905649
0.114869686039632	0.598516496475134
0.443313294575969	0.564892062890197
0.535126660808357	0.403528126609671
0.588562749451121	0.709886532398877
0.465819355604318	0.948676676711912
0.308868184402962	0.377168272334762
0.150709790033439	0.603322391911655
0.157489222393405	0.286896788496843
0.17638990534457	0.697956860271207
0.354604197117208	0.516284972297219
0.210999918923121	0.508182794255387
0.545579432344198	0.559197757450176
0.2945769279434	0.415047432582066
0.359980305812327	0.621029268001727
0.343398026928801	0.0449535463584941
0.233289519801157	0.590315807885554
0.42898082101268	0.699171331502641
0.258254581429459	0.772982753886552
0.209935090851495	0.763256483442871
0.644246818415043	0.785616857141507
0.277277003270885	0.633469717159254
0.115329579112763	0.289003101091752
0.428925054725706	0.631289004652021
0.435000126571997	0.406367221035624
0.0385123616999147	0.820950835881406
0.527884063601513	0.24701012811272
0.264018626382255	0.583723832105213
0.444916272036808	0.698630319259906
0.389273415382966	0.949567482465187
0.222073647668223	0.76773879543655
0.32514055644559	0.394180241903394
0.474139812822724	0.592243962182114
0.183625812395959	0.513516880841591
0.390213520679332	0.415622812156498
0.335412822997711	0.786220356518745
0.0666552696591646	0.542425762762192
0.399907024482233	0.69228848534486
0.387722628334755	0.276355931419628
